Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0,70.04501042559497,28.403906542161927,63.804078768092815,0.4082443753439844,0.4082443753439844,0.4082443753439844,0.7071,0.366144,0.464586,0.300017,0.74839,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69.89502648182571,14.123468628676852,69.89502648182571
2,70.01085099490209,16.957951434163625,69.10876826350153,0.40824470125394313,0.4082447742632703,0.40824468506624517,0.7071129650204221,0.3987896790074057,0.4212808017687269,0.3898429350310377,0.7152005061412187,9.09011436561773e-05,7.884927737205895e-05,9.551044938145301e-05,-2.96254207262675e-05,-2.549595116326197e-05,-6.690531106615547e-05,69.89532824833657,14.124096725155303,69.89532658521678
4,69.91417200688629,14.281930400897448,69.81512614965348,0.4082449586296726,0.4082452854722179,0.40824488586798574,0.7071124053541978,0.4079255975147793,0.4088888139563135,0.4069605171875305,0.7076650211534179,0.0024243179546305834,-0.0028592538675955266,-0.0015250725921998262,0.0004232471023140923,0.0004317077274340813,0.0003456697961074677,69.89540780078384,14.124090338738327,69.89540032526706
6,69.88477938231078,12.612120253441956,70.391951044252,0.4082451431718997,0.4082459139488678,0.4082449688873371,0.7071118880338431,0.41331705553288445,0.40170087993871517,0.4182023068486158,0.7020770934937165,0.006117832685248983,-0.004632366039428066,0.00037719567175982993,-0.0008774100368919514,-0.0008653579722101733,-0.0009971388798987913,69.89548998088554,14.124104988562598,69.8954720749367
8,69.87534296617972,12.27635973920877,70.50995472064957,0.408245252839444,0.4082466602692891,0.4082449282750891,0.7071114172820981,0.4143722066982791,0.400246876016493,0.4204706209773843,0.7009297892442077,0.007345986985721653,-0.005247021508343977,0.0010662380347896895,-0.0006920201171728505,-0.0006764580847774344,-0.0008543692429744097,69.89557457992125,14.124141307098778,69.89554123427541
10,69.85352324393222,11.903767686994849,70.65526574861636,0.4082452876460893,0.408247524138909,0.408244763615875,0.7071109935006182,0.41542385083440775,0.39864228001695157,0.42310808757040286,0.6996334061301779,0.00927078202636471,-0.006314314884088164,0.0023096309716069087,-0.00018687575448123517,-0.00016790222738917752,-0.00039129788441876845,69.89566156780656,14.124199308488787,69.89560772911857
12,69.85695369541108,11.912351659838546,70.64492885943048,0.4082452474343391,0.40824850565838555,0.40824447431014915,0.7071106170679382,0.4154418070666141,0.3986647358806427,0.42299455281845405,0.6996785987811543,0.009050414840610132,-0.006272425444465636,0.002220513745349548,-3.5958876114669437e-05,-1.3572315192334762e-05,-0.00028355809754078507,69.89575093295409,14.124279055933686,69.8956715024779
14,69.89522080994844,11.850732452179427,70.60031249853404,0.40824513116567734,0.4082496064548925,0.40824405836012306,0.707110288797017,0.41611003192447715,0.39830472744904627,0.4228654013255557,0.6995646058694853,0.0097267391849798,-0.005978053806475328,0.001379765113761404,0.0006112046113806626,0.0006370083935524509,0.00032041566481894084,69.89584270629754,14.12438087109402,69.8957324867518
16,69.89675215306393,12.613756112250279,70.3655866403251,0.4082449378600533,0.4082508279668714,0.4082435137913907,0.707110009562348,0.41347539188335114,0.4016584400575008,0.4179914201716072,0.7021337269355513,0.0018013232179554476,-0.003281946643712763,-0.0010002190269814619,0.0002563681453381084,0.00028554041161433716,-7.907309900663634e-05,69.89593690693769,14.124505058885026,69.8957905989065
18,69.87039133224391,12.866407369826717,70.31968561782799,0.4082446664331665,0.4082521722650278,0.40824283887032,0.7071097797943828,0.4123257184487016,0.4027846073382487,0.4166611596937734,0.7029548634156925,-0.0011908014826722954,-0.002629997547003656,-0.0012955641297376567,-0.0007029314055730754,-0.0006701244205270418,-0.0010825615433761688,69.89603360594641,14.12465194904816,69.89584584333231
