Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461,1.19,1.19,1.19
2,29.89381271843069,29.9954666006046,29.704530540539775,0.17643911942783072,0.30554671031623976,0.1741584663265556,0.9193363223310812,0.17672592503749418,0.3055326315136528,0.17470294029072467,0.9191825940224064,-0.0014040876216165493,-0.0016073159168199234,-0.005966220513897281,-0.0009881508294583119,-0.0011732442375740047,-0.005549422458386789,29.841756263179988,30.022737978719764,29.628394427397353,1.19,1.19,1.19
4,29.17070488065157,30.090605680306588,28.32362764244024,0.17425647771265176,0.3030857405360158,0.16513400363499678,0.9222279949678344,0.17433572456217966,0.3030815403528691,0.16527818721823176,0.9221885684980958,-0.0032796301333759452,-0.003305466858810847,-0.012380665083891308,-0.0031476998813975456,-0.0035195377788394544,-0.012270035598648728,29.15645488584821,30.097763747723047,28.30333524556484,1.19,1.19,1.19
6,28.132813517872915,30.133010020338492,26.270686621584538,0.1705520748586414,0.29891543961070455,0.15002681956898184,0.9268513921518204,0.17125044450083354,0.2988826585444089,0.15133574248309486,0.9265203369202338,-0.004088602890723595,-0.0050277167516871975,-0.017882233767981398,-0.004869546204779269,-0.005429779615930956,-0.01855273827199988,28.004903169994876,30.19374642515381,26.086266483205446,1.19,1.19,1.19
8,26.52204020135689,30.217722752976126,23.167398111915574,0.16532591087289103,0.29303415655145126,0.12883712197282612,0.9328447471524871,0.16600416911229468,0.293004839985724,0.1301158996035242,0.9325559673567281,-0.005771148077677831,-0.00674931133467436,-0.024024135953350068,-0.006477587540831907,-0.00722786743319225,-0.024721428021928435,26.396283442500213,30.272324369269235,22.986425421968608,1.19,1.19,1.19
10,24.399166453012555,30.26184403520571,19.092810282896544,0.15857798576540505,0.28544024042922783,0.10156511889149475,0.9397134766506481,0.15885421249545864,0.2854290293867455,0.10208594858880383,0.9396137863273997,-0.007520143875006147,-0.008447294524824638,-0.030296766228349446,-0.006229640385412197,-0.007171617669537656,-0.02903392114655816,24.34742873286088,30.281717504011446,19.01872313420916,1.19,1.19,1.0
12,21.962602624864626,30.125265070332166,14.36157287601558,0.15030502115451094,0.27611935038152896,0.0687933194904818,0.9468019772656291,0.15061147324376944,0.2761084460435158,0.06938068583206443,0.9467135948026989,-0.009037201667838049,-0.0101887674013901,-0.035206698812034525,-0.00894017989049014,-0.010094275933055789,-0.03513353345815388,21.904470067767562,30.14438119116201,14.277849105083114,1.19,1.19,-1.1
14,19.255691257942363,29.657897266258434,9.562717632015103,0.14046750377387945,0.26491709852227124,0.03754019271721063,0.9532463192820789,0.14008239364069258,0.26492766155065656,0.03678702055129247,0.9533294143454053,-0.010818276488899999,-0.012185789082155568,-0.02744556522184544,-0.011162853834882918,-0.01273786689145136,-0.027800678104240247,19.32917422408179,29.63784937582496,9.66983587515782,1.19,1.19,-1.19
16,16.672083733445874,28.666311109070783,5.770121513898034,0.12902764583101362,0.251688210546666,0.014517757155817981,0.9590589898490542,0.12795913021486088,0.2517037317555251,0.012405215116460663,0.9592277117832416,-0.012541189628474477,-0.014202192769347727,-0.019091529745178023,-0.013307046301914363,-0.015309708485661405,-0.019834336122587528,16.873997504860288,28.621500928508116,6.068314535994045,1.19,1.19,-1.1
18,14.669111718955099,27.12446552891807,3.6701902193242497,0.11598544734781273,0.2364349455160961,-0.00027374077871704497,0.9646998588205113,0.1165913977909781,0.23643746865765713,0.000953571349856613,0.9646257616700822,-0.01376987525033886,-0.01627579461249642,-0.010729322223438921,-0.013198013177477487,-0.015617124207763951,-0.010169281402744309,14.556579658475078,27.144811913811576,3.4995772401765146,1.19,1.19,-0.46
