Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461,1.19,1.19,1.19
2,30.096312823291427,29.888427990938844,30.003034801974366,0.17643911942783072,0.30554671031623976,0.1741584663265556,0.9193363223310812,0.17783875850197148,0.30547891142528694,0.17684237191871874,0.9185764998861341,-0.0013351383798870852,-0.0016091427933661777,-0.005899968657203214,-0.0003812030479310259,-0.0005662964560467187,-0.004942474676859504,29.841756263179988,30.022737978719764,29.628394427397353,1.19,1.19,1.19
4,29.23078437816039,30.060474473240955,28.406804475428043,0.17425647771265176,0.3030857405360158,0.16513400363499678,0.9222279949678344,0.17467607508561162,0.30306097895859707,0.16586684156087592,0.9220252180368833,-0.004543148589923163,-0.00326673777939804,-0.01360188237147548,-0.0034336551746167628,-0.0038054930720586716,-0.012555990891867945,29.15645488584821,30.097763747723047,28.30333524556484,1.19,1.19,1.19
6,28.55507039674442,29.92852950799886,26.878798558412623,0.1705520748586414,0.29891543961070455,0.15002681956898184,0.9268513921518204,0.17357098164748128,0.298762931874973,0.15566222385808473,0.9254096913967107,-0.002591213341489197,-0.005034595430204307,-0.01682985201829851,-0.005435620760653166,-0.005995854171804853,-0.01911881282787378,28.004903169994876,30.19374642515381,26.086266483205446,1.19,1.19,1.19
8,27.03705800492549,29.98917931046954,23.910246770728783,0.16532591087289103,0.29303415655145126,0.12883712197282612,0.9328447471524871,0.16879332945797038,0.2928768512554048,0.13538020476910645,0.9313453506008861,-0.00465794623801951,-0.0068162783440547,-0.022954625852694328,-0.007164454389066806,-0.007914734281427149,-0.02540829487016333,26.396283442500213,30.272324369269235,22.986425421968608,1.19,1.19,1.19
10,24.734869784513688,30.13088534388358,19.573142961146278,0.15857798576540505,0.28544024042922783,0.10156511889149475,0.9397134766506481,0.16065311771405955,0.2853505084492181,0.1054673411367987,0.9389580944057405,-0.00727274163059265,-0.008468436043889053,-0.02990591098518476,-0.004438915653992189,-0.005380892938117649,-0.027243196415138154,24.34742873286088,30.281717504011446,19.01872313420916,1.19,1.19,1.19
12,22.21603060589279,30.049468259764524,14.681129331161518,0.150308299549101,0.27613204037489064,0.06821101857059514,0.9468398852554847,0.15204673387391238,0.27606852553249733,0.071552317568952,0.946334098391842,-0.008984830096744447,-0.010161569014200535,-0.036162134840633055,-0.008798008630205278,-0.009933334159652165,-0.03616252133984849,21.8862833512459,30.158929665947053,14.205353050590428,1.19,1.19,-1.19
14,19.123233756322666,29.714333382645197,9.247519638007336,0.1404757860338904,0.2649489467150183,0.03606911466337216,0.9532930442105216,0.1396496769246752,0.2649679112695998,0.034381549586519976,0.9534714902818485,-0.011340926482095993,-0.012096897901944221,-0.028467109957872962,-0.011894429236495576,-0.013459879182618349,-0.02914865611320154,19.28345509278402,29.67069339755246,9.48658406730442,1.19,1.19,-1.19
16,16.017466573125123,28.832078925920246,4.63677442661993,0.12903937903267637,0.25173298960506785,0.012433726648828648,0.9590749413080181,0.12485390555538853,0.2517896132175159,0.004138763197991892,0.9596855545346773,-0.013614164109674533,-0.0140427345497376,-0.020777286458564328,-0.01479504029162068,-0.016788305737881558,-0.02193873429117931,16.811148790618084,28.662723311987143,5.809450675371466,1.19,1.19,-1.19
18,14.60994205334253,27.163919925724397,3.385697211667277,0.11599907856735162,0.23648647801746173,-0.002694898548777832,0.9646818631073323,0.1166598556419008,0.23647952015056675,-0.0013642459196025931,0.9646066832984516,-0.013991712206879194,-0.016257052683628436,-0.010990442491363798,-0.012295363994051053,-0.014714135955941326,-0.009328278355944145,14.487455643550026,27.186840954175146,3.2006817792171667,1.19,1.19,-0.59
