Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
3740,0.02515423630362219,-0.028659155302032457,-0.004919067698596647,0.000534629386921243,-2.3304715003779195e-05,2.1968239191139392e-05,0.9999998565728424,0.0002195013773704334,-0.00025010772455572603,-4.2872061734761263e-05,0.9999999437136273,-1.1105541801252327e-05,8.250948562903912e-05,1.5801543617270726e-05,-8.522904237721816e-05,3.197607277946541e-06,-7.32696835009633e-05,0.06126395923546751,-0.0026718691054204813,0.0025159466800482584,0.016,-0.0031,-0.0013
3742,0.022774542091961822,-0.018697541150809596,-0.002790476567729948,0.0005311006089293527,7.624729386992571e-05,4.607830479215202e-05,0.9999998549976311,0.0001987413951992047,-0.00016317166330768969,-2.4319072444247248e-05,0.9999999666427238,-3.375359859007092e-05,8.911887794160648e-05,2.4357694533315463e-05,0.00017225491655739982,0.0002899985280336637,0.00021557027005800634,0.06086005270374651,0.008734490733629635,0.005284824470051277,0.012,0.0006,0.00077
3744,0.04376060496602962,0.01014565107660104,0.005281417654032192,0.0005078267120251325,0.00017927187128638597,7.350942325988492e-05,0.9999998522849848,0.00038187922786601036,8.855510200107296e-05,4.6055249063675105e-05,0.9999999221025785,-3.7435590712058597e-05,9.898805416000444e-05,2.5409231312156732e-05,0.0002463714539430062,0.0003812227854292071,0.0003044659619580397,0.05819416990196895,0.020538762917119962,0.00843399104861398,0.026,0.011,0.0056
3746,0.08917718457462812,0.05796551983920437,0.018537106384461086,0.0004585416533336805,0.00027497264092981894,8.98559308315833e-05,0.9999998530277445,0.0007781357271284676,0.0005059702952870852,0.00016137304254227464,0.9999995562286973,-4.654887343483592e-05,0.00010307942333661211,1.1524203113064433e-05,0.0007533103666524953,0.0009084102426563459,0.0008264857892907948,0.05254784184116861,0.03150481909008757,0.010311179741075108,0.056,0.026,0.012
3748,0.009917646347310858,0.017365409142270992,0.0016342528259634288,0.0003537238206097494,0.000344912306742849,7.56471185226947e-05,0.9999998750962286,8.65456290737147e-05,0.00015154301588659762,1.4248430487353518e-05,0.9999999846707753,-0.00015753603555035615,4.081147595551185e-05,-3.8103442557535565e-05,-0.001007013458248663,-0.0008126397253392864,-0.0008989543251558842,0.04053676191039587,0.03952097089172595,0.008682502857416457,-0.0081,0.0086,-0.0028
3750,0.01783199213350914,0.039451823495455694,0.004317765209514362,0.00021702249113453258,0.0003888041082991181,5.211264412177775e-05,0.999999899508433,0.00015560050508376454,0.00034428796019657403,3.762603198065032e-05,0.9999999279192799,-0.00013272807534988918,3.4646685610317956e-05,-1.2670494156703649e-05,-0.000997892364860718,-0.0008310573747035857,-0.0008796107823241619,0.02487127321338021,0.04455237295168007,0.0059813395021480545,-0.00041,0.015,0.0013
3752,-0.023190887948931763,0.023189097953565805,-0.0032621190596830974,8.730365399129196e-05,0.0004125411950798122,4.167246301077276e-05,0.9999999102256161,-0.00020237290923611075,0.0002023688105076172,-2.8426403955601403e-05,0.999999958642004,-0.00014389780617589832,1.9363125470082767e-07,-1.2172154366280888e-05,-0.000719422832412768,-0.0005793420030814204,-0.0005991358912453638,0.010006234391275463,0.04727332292405559,0.004779440878633336,-0.029,0.0075,-0.0031
3754,0.013984532835151312,0.059559639388049354,0.008957315920640719,-2.0837841389741588e-05,0.00041612300361581247,4.263847896291373e-05,0.9999999122946913,0.00012199742607569684,0.0005197654148395263,7.81038862534237e-05,0.9999998544301517,-7.673342716642814e-05,3.774619530161511e-06,1.3538710974981262e-05,-8.872954327002513e-05,-5.344715109229713e-06,9.205533575229862e-06,-0.002385808168037463,0.047684286867372416,0.004885017412566962,0.0023,0.019,0.0065
3756,-0.040988177925654325,0.02473672373296575,-0.0025568807394634025,-0.0001090346210984079,0.0003967600228454283,4.102505391474147e-05,0.9999999145049366,-0.00035768449687244953,0.0002158766032280677,-2.2235777887098875e-05,0.9999999124823277,-0.00010137736715319293,-4.38399653521201e-05,-1.683580365807707e-05,0.00012239090110428494,0.00017664938262851722,0.0001976363043459757,-0.012492584965062418,0.04546586304697562,0.004696168671954756,-0.037,0.0047,-0.0031
3758,-0.008142661873683505,0.049252161083209595,0.007005990891816431,-0.00017180336214804261,0.00035634790272085073,3.492164232206448e-05,0.9999999211401248,-7.108440086563012e-05,0.00042980182778197957,6.116933959665311e-05,0.9999999032378496,-2.8219746097341866e-05,-3.997960500124164e-05,3.980564267797098e-06,-0.00010550298776228255,-0.00011503304267082975,-6.741248362204874e-05,-0.019685792942518654,0.04083514947522242,0.0039947106418452396,-0.0082,0.013,0.0045
