Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
36,-0.001094032261263646,0.05567208978903815,0.02294040787466981,-1.4495705962445813e-06,0.0004911903745613245,0.00023699815918614596,0.9999998512808825,-9.644491025300485e-06,0.00048582869398572457,0.00020019743794726216,0.9999998618992153,-0.000252437692055541,-0.00037064160106751277,-0.0004482036788165478,-0.0006727516277093293,-0.000808421859024725,-0.0008473588576059788,-0.00015276886098842147,0.05628631084960734,0.027157917039259488,-0.1,-0.1,-0.08
38,-0.023306019303620938,0.020422186180873894,-0.011616592469208889,-0.0001721963957525405,0.00019347502120301225,2.1677729795386547e-05,0.9999999662229462,-0.00020336531394333788,0.000178237806875836,-0.00010133764292896488,0.9999999583022569,-0.0001242803546919287,-0.00022539782103090926,-6.307997185321053e-05,-2.160061382673384e-05,-0.00013984985782055555,6.385645038655618e-05,-0.01973177404041596,0.022171031867174913,0.0024802672578094105,-0.065,-0.07,-0.024
40,-0.021371246081141264,0.00499969591474266,0.025888892208408905,-0.0002366116508467297,2.2254715570863255e-05,3.915352960518143e-05,0.9999999709933273,-0.00018650915582634728,4.3588441249398575e-05,0.00022593133537149074,0.9999999561347063,-3.307144674838427e-05,-0.00011572034636362436,3.9099264619902135e-05,-0.0012993805896908735,-0.0013947379652245679,-0.0012210577112069445,-0.02711359835721531,0.0025512640767948323,0.0044860604700864525,-0.027,-0.04,0.0089
42,-0.02968621400174762,-0.008106479186828936,-0.0019282220697366568,-0.00024167194009034617,-6.292372104219306e-05,4.8868834645175674e-05,0.9999999676235574,-0.0002590622751841399,-7.073801463635e-05,-1.6845237902484695e-05,0.9999999637995538,-2.4334149023827813e-06,-5.283644164893884e-05,-6.986681025822003e-05,-0.0012227508046978083,-0.001287633907491043,-0.001271523813077358,-0.027693917158839836,-0.007209173727304523,0.00560169840386216,-0.02,-0.024,-0.015
44,-0.02167574760619189,-0.010073417286357444,0.01622829739394318,-0.00021672698303528394,-9.757156680302933e-05,4.653142209943114e-05,0.9999999706720151,-0.0001891441287358603,-8.793393481168642e-05,0.00014160197898883356,0.9999999682205001,2.7050280570865786e-05,-1.5640655029092547e-05,1.1801872189710823e-05,0.0003903885175957786,0.00033608910793320185,0.00038459605801283847,-0.02483560365334943,-0.011179722087889098,0.00533453135290342,-0.0032,-0.012,0.0056
46,-0.017266023125784787,-0.010355659587355341,0.01841542893609717,-0.0001772761896264684,-0.00010404404506120002,5.604991038702457e-05,0.9999999773031981,-0.00015065995007091496,-9.039438982320291e-05,0.0001606913143998069,0.9999999716543673,3.131480365132953e-05,4.925480370077005e-06,-3.087099399177967e-05,-0.0016330389177092387,-0.0016705880718308633,-0.001687111480917185,-0.020315023610782353,-0.011921430528590717,0.0064249602089506115,0.0014,-0.0043,0.00055
48,-0.04102609948247035,-0.021092027755144353,-0.08513188326044732,-0.00013717876439107957,-9.666902505662009e-05,3.9969414113753905e-05,0.999999985119766,-0.00035815688814248636,-0.00018379662261218868,-0.0007429816002655486,0.9999996429603296,1.3280108888137867e-05,5.434433060300213e-06,-9.485661847310532e-05,0.0003022305901208265,0.0002743346381681768,0.0002439471618639499,-0.015719971493297676,-0.011076825894599053,0.004581677090499647,-0.02,-0.0097,-0.044
50,-5.054903982915357e-05,-0.00557030420375281,0.0511858707477439,-8.541386982253827e-05,-8.143594902397473e-05,0.0001494377433477132,0.9999999818705089,-4.194103495595499e-07,-4.861026651951319e-05,0.00044668095069943733,0.9999998990564921,6.053518975302339e-05,2.208568183496112e-05,0.00023800093548130764,0.0007550453841445369,0.0007098893538448103,0.0009287355116233941,-0.009789103039345971,-0.009330409578417603,0.017125101230490193,0.023,0.0045,0.056
52,-0.00473621021957304,-0.007087638350092282,0.023464537782294268,-3.577462245360064e-05,-6.091109895121808e-05,0.00022035369903423968,0.9999999732271305,-4.1318565151377675e-05,-6.18597745715091e-05,0.00020476416249143978,0.9999999762688908,2.5068060747400838e-05,2.187724602537783e-05,-0.0001168132037402679,0.001946362736465147,0.0019332748293055106,0.0018152259819264587,-0.004101007730997651,-0.006978994287877022,0.025250923941413813,0.007,0.0038,-0.01
54,-0.002782683640717313,-0.005648564344946618,0.01094007608757892,-6.00112912485238e-06,-4.282894491442322e-05,0.00015682126676050707,0.9999999867683791,-2.4278789629926885e-05,-4.9295341005463065e-05,9.546897677740401e-05,0.9999999939330921,1.5049145276000227e-05,1.4476170932214011e-05,-5.25855914880367e-05,-0.0013282008452664403,-0.0013384926381875347,-0.0013836757996215417,-0.0006884483887681876,-0.004907727667600659,0.01797042302187712,0.0042,0.002,-0.0045
56,0.014571739277115412,0.00146817752702405,0.05998393287262053,1.5928804210101488e-05,-3.003026376134685e-05,0.0001412513555557151,0.9999999894462555,0.00012715568959900612,1.2878828317269612e-05,0.0005234569060422268,0.9999998548292065,1.79392084410148e-05,1.4072633755183007e-05,6.745091874405653e-06,0.0013717154048939794,0.0013637460544199168,0.0013521907419504107,0.0018248204159474327,-0.0034414725351498703,0.016186158306921175,0.016,0.0056,0.021
58,-0.024211603395771,-0.012434434062206838,-0.08164254583197644,2.4321707851348425e-05,-2.151668078853205e-05,8.031954523976684e-05,0.9999999962471288,-0.00021136335206278165,-0.00010836034326271166,-0.0007124884637065738,0.9999997179718394,-2.4803497553365058e-05,6.797790374210253e-07,-0.00018765555317150367,0.00019643045722992386,0.0002046357012283893,7.730579422305044e-05,0.002786864375805186,-0.0024658538437204317,0.009203881954531251,-0.024,-0.0065,-0.058
60,-0.021175353308753066,-0.010629013004187652,-0.0686210492899931,3.764347902162558e-05,-1.5113730069867563e-05,0.00013156883738563963,0.9999999905220923,-0.00018484532778011202,-9.264496025366238e-05,-0.0005988487148454417,0.9999997993146463,8.472244364584323e-06,2.409346534030259e-06,0.00016546145126411922,0.0007112693760712739,0.0006892421060294929,0.000906249064150731,0.004313397048574313,-0.0017324734138752637,0.015076613038300407,-0.0097,-0.005,0.0036
62,-0.007435554284712169,-0.006048163879505621,-0.012649282686945078,7.313778883274182e-05,-4.3098996101579844e-06,0.00034132553624502046,0.9999999390645816,-6.489327764217998e-05,-5.277302358733069e-05,-0.00011038923961284648,0.9999999904090432,2.8177972885769994e-05,1.2425067651370133e-05,0.00015796450056625681,0.00026087554530592383,0.00023352058294280544,0.0004144204742719311,0.00838080419236002,-0.000496738725673286,0.03911298986855799,0.0064,0.0011,0.022
64,0.00958077212235051,-0.00015078969503104633,0.04260157121830492,0.00011121422108900267,1.1343704574417347e-05,0.00047070275203330546,0.9999998829708114,8.360849254011998e-05,-1.2848053806243476e-06,0.00037176894229639897,0.9999999273979088,2.7638416244448586e-05,1.6515856279586543e-05,4.913951988030156e-05,-0.0005892247560773612,-0.0006067214485686287,-0.000560168153281894,0.012744821460489681,0.001293893905118297,0.05393870842852322,0.017,0.0057,0.023
66,0.018437507020492343,0.0037601484896795387,0.06283186980795054,0.00013396714954536044,2.5456680148154558e-05,0.00046739101537683956,0.9999998814751925,0.00016087958470565803,3.290170239190475e-05,0.0005483061871891249,0.9999998361977678,8.793877961793768e-06,1.2918973969318439e-05,-7.190245873876661e-05,-0.0008389379270662589,-0.00083872714681134,-0.0009201237623516739,0.015352866344677434,0.0029099451660199245,0.053559457446505226,0.015,0.0066,0.0099
68,0.05823293509780704,0.017702628357554127,0.17703408446597324,0.00013540346349621458,3.30146503766002e-05,0.0003716024679616487,0.9999999212437674,0.0005079389256620603,0.00015526946184098517,0.0015448344930182223,0.9999986656870253,9.678061182922165e-06,1.156643117999765e-05,-5.815055051424891e-05,0.0003517505411847595,0.0003637807130055882,0.00023848682149098732,0.015517498827561592,0.0037774341433283285,0.04258301905926281,0.039,0.013,0.05
70,0.0072318902830382885,0.002249865266399995,-0.0009772827961666976,0.00010089243732894886,3.074587299481916e-05,0.00010586856787325922,0.9999999888336268,6.31103156793881e-05,1.963324004272698e-05,-8.529640330031597e-06,0.9999999977794346,-6.782262750709148e-05,-8.39003182047638e-06,-0.0004268990897863302,-0.000836510169124051,-0.0007840688589207371,-0.0011856919667214113,0.011561794656677204,0.0035219934918166267,0.012131999688578369,-0.022,-0.0018,-0.069
72,-0.015157311082695761,-0.004738323205787416,-0.07715864984696344,5.463393943864509e-05,1.8607589709083394e-05,-9.53186327220766e-05,0.9999999937916242,-0.00013230030381670646,-4.126059687940751e-05,-0.0006733416551884662,0.9999997637025761,-4.799067435995821e-05,-1.9640258295378577e-05,-3.6750185916037054e-05,0.0006898898451697706,0.0007057078196413835,0.000729214405965563,0.006260385028622035,0.002132869452454147,-0.010922594239320245,-0.028,-0.0097,-0.033
74,-0.01091522750661482,-0.0039604909382700846,-0.04656360816078521,4.115113498627622e-05,6.88446024823003e-06,6.151363293358033e-06,0.9999999991106745,-9.52673652182406e-05,-3.452309478634317e-05,-0.0004063474158652652,0.9999999123070276,-6.7862211187718834e-06,-9.192530870383778e-06,0.00016422677319012405,0.0005512867568255875,0.0005389966601296921,0.0007418676117284336,0.004715577568167315,0.0007888720250207714,0.0007049267735528351,-0.0094,-0.0055,0.01
76,0.030912183853764638,0.007995425342833455,0.09386891917359838,5.281227202819876e-05,4.566191062913724e-06,0.00016801521792276348,0.99999998448045,0.0002697024436736152,6.999419921246236e-05,0.0008191419070181622,0.9999996256838999,2.791727893234044e-05,7.001172657286997e-06,0.00016147253565923362,0.0006414071416378563,0.0006257353622995196,0.0007512315263738081,0.006051928418458962,0.000522230143282167,0.01925315346008458,0.03,0.0066,0.058
78,0.007808481615809805,0.0011371773302774068,0.019281376865710763,5.125709269211497e-05,6.855035273491953e-06,0.000124111285196905,0.9999999909610539,6.814018608133518e-05,9.935209800893639e-06,0.00016826107789700225,0.9999999834732081,-2.395851375735565e-05,2.5518797108368884e-06,-0.00022023024558284144,-0.0004108014416099046,-0.0003874571686820624,-0.0006053233239752457,0.005873727613521981,0.0007848001883047096,0.014222145946226651,-0.0044,0.0015,-0.029
80,0.02737176867737765,0.007718803332818414,0.0698482705588862,3.261788987977445e-05,5.499954852057211e-06,-2.686812838753856e-06,0.9999999994493024,0.0002388226373293618,6.750484901938637e-05,0.0006095250028382618,0.9999997834430336,-7.328745142945212e-06,-7.680664060059688e-07,-8.42125937509253e-06,0.0003204089676234,0.00033164099302772815,0.00029861319752908346,0.003737733160926506,0.0006302584433303808,-0.00030786551448193193,0.014,0.0037,0.022
82,0.047372888191493524,0.013508042156736432,0.12415443188004166,7.359415594316773e-06,-2.2494090427909338e-07,-0.00010491729792200513,0.9999999944690745,0.0004132784631096274,0.00011832773188176456,0.0010834027642604041,0.9999993207187244,-1.4616478322083626e-05,4.3675866081768597e-07,-0.00010511976624723826,0.00027784619209852935,0.000305675492971238,0.00014569797990637986,0.0008433296062231637,-2.5687849187238285e-05,-0.012022636949126007,0.023,0.0072,0.025
84,-0.06626837451493059,-0.018832094364099182,-0.21699153150858558,-4.2538756545418867e-05,-1.0201342159802e-05,-0.0003428664944000264,0.999999940264475,-0.0005786107830481542,-0.0001632456287610564,-0.0018937019013523357,0.9999980262248197,-0.00010188881091375338,-2.2707720764586895e-05,-0.00041225556651036785,-0.0008835300128568743,-0.0008315222205134568,-0.0011274837164259542,-0.004874181340569264,-0.001170658963492387,-0.03928955714424574,-0.08,-0.018,-0.14
86,0.015592070451241618,0.003612789173528554,0.03513808955587237,-5.4948361524846514e-05,-2.1565000978238142e-05,-0.0002387802604607293,0.9999999697498073,0.0001360568088748184,3.1569254459609297e-05,0.00030663338016865036,0.9999999432339468,4.8630227926900024e-05,-6.0768564294124555e-06,0.0005433821252337739,0.0005387909074017202,0.0004889124019904953,0.001015736211185179,-0.006296028175205801,-0.0024726705166960294,-0.02736206676209521,0.028,-0.00045,0.099
88,-0.009193004454536573,-0.004077580205117898,-0.01794295823861485,-3.2435415094551576e-05,-2.2665078522602887e-05,-2.1996137804541382e-05,0.999999998975204,-8.022966856664198e-05,-3.5571037850943986e-05,-0.0001565847028251655,0.999999983889566,-1.708103886906613e-06,6.4369438971393975e-06,-9.919285259755513e-05,0.0006670474186048525,0.0006696726779335738,0.0005786441304122174,-0.0037167676570060773,-0.002597308437373565,-0.002520487482270793,-0.0062,0.00012,-0.022
90,0.020135470657597673,0.004217337809159751,0.05974418033237622,-2.3887819170855535e-05,-1.7325654925139244e-05,-3.9010564089201294e-05,0.9999999988036848,0.00017569591684597316,3.68948215881307e-05,0.0005213598289500088,0.9999998479768112,2.1070825697920132e-05,6.744340539011425e-06,7.598125020977308e-05,0.002032584904790866,0.0020235493457559954,0.0020698642238888326,-0.0027372649893812567,-0.001985480592316006,-0.004470233933092488,0.021,0.0046,0.032
92,-0.03809850715623006,-0.011132300662030569,-0.10749479092474779,-2.5332017992400898e-05,-1.4558280157243184e-05,-8.319874031272963e-05,0.9999999961121574,-0.00033256317218983175,-9.683571985989804e-05,-0.0009381011202155309,0.9999994999953091,-3.6962073455107234e-05,-2.972528348980111e-06,-0.00019620535808456417,0.0009350269036043565,0.0009524771062905329,0.0008122596588755375,-0.0029026966294153733,-0.0016684975259596063,-0.009533831112128683,-0.038,-0.007,-0.068
94,-0.04669025712757636,-0.013341557274057218,-0.12595315275673422,-1.5588457381813644e-05,-1.2998541301970076e-05,-1.9831200834704875e-05,0.9999999995973807,-0.00040757706817317306,-0.00011597912334176923,-0.0010991957275274305,0.999999306099024,9.651059371157289e-06,-4.8651665024910575e-06,0.00019716669460871706,-0.0006023253522539532,-0.000636124963685478,-0.0003723101305788886,-0.0017862760953367722,-0.0014895585370126101,-0.0022724650020910474,-0.025,-0.0088,-0.011
96,-0.01184393134526012,-0.004699189609795553,-0.011841401284321174,3.624897814127792e-05,-6.441394060844065e-06,0.0002725889649707146,0.9999999621698874,-0.00010336203596298033,-4.099748443116395e-05,-0.00010333995792158566,0.9999999884781745,5.972052275937606e-05,1.0447843413456283e-05,0.0002971509073639076,0.000622124694507655,0.0005653662184368442,0.0008732747120707068,0.004153625559232773,-0.0007392616472113236,0.031236368081148037,0.016,0.0013,0.044
98,0.04660861610870188,0.009970861219156404,0.14928828941771427,9.463202642490154e-05,8.212330306042699e-06,0.0004598957592386881,0.9999998897366078,0.00040662318931082087,8.754198863607766e-05,0.0013027502202505638,0.9999990649174859,6.57567946496559e-05,2.2526797662990754e-05,0.00010422914757527544,-0.0006434738170261031,-0.0006741859880797985,-0.0006367764489717842,0.010844463103550452,0.000936076505210865,0.052700262722491245,0.054,0.013,0.068
100,-0.009915439167707556,-0.0027499215354564338,-0.02192858669582897,0.00010651802965628062,2.1709301680156542e-05,0.0003171525552427923,0.9999999437984346,-8.653312066333385e-05,-2.3981033590437126e-05,-0.00019136509361255036,0.9999999776581647,-3.6872594180161475e-05,7.269315056512093e-06,-0.00037217080995656884,-0.0003159754979763655,-0.00028205925300470245,-0.0006319311271306361,0.012206855481799813,0.0024838314004989232,0.03634327116832454,-0.02,0.0012,-0.067
102,0.0901139976027954,0.021859304815109153,0.2297150464742403,9.521926940089749e-05,2.4986214299442836e-05,0.00018067536182419041,0.9999999788326964,0.0007860089027405436,0.00019233441229109886,0.0020044899414480336,0.9999976636060474,4.110453091347904e-05,7.152753172680636e-06,0.0001727462801457236,-0.001098567354628479,-0.001103313824558734,-0.0010329683318577106,0.010911841689953843,0.0028612377838103764,0.02070414405989783,0.071,0.014,0.11
104,-0.02503078925268271,-0.005006332005130814,-0.08926283855501385,4.958958096290357e-05,2.082999428269973e-05,-7.604235408595236e-05,0.9999999956622725,-0.00021846880700745748,-4.351832103147292e-05,-0.0007789746612110093,0.9999996717879529,-0.00011142702724672342,-9.173861745044988e-06,-0.0006281535890375731,-0.0005153039045528142,-0.00042763980601042995,-0.0010030789401328025,0.005682365874939785,0.0023873736239786196,-0.008713693542655361,-0.058,-0.0059,-0.13
106,-0.0717276939591147,-0.015774613962356965,-0.2150878152538509,-5.138419342620602e-06,9.11264174319964e-06,-0.00026682174095959613,0.9999999643483568,-0.0006261994487710493,-0.00013648431624061332,-0.001877079957634813,0.9999980329066226,-5.456596197828783e-05,-2.6719556631960054e-05,0.00010162986553224155,-0.000825334587230082,-0.0008269421161746506,-0.0006096620619468903,-0.0005890980862701987,0.0010440746771896835,-0.030575525010538784,-0.065,-0.018,-0.057
108,-0.03666191667957082,-0.009308930225012385,-0.09050147456991836,2.2058913459549474e-05,-8.835570233549838e-07,9.280161282579613e-05,0.9999999954502421,-0.00031999962967759794,-8.098303466709676e-05,-0.0007898002196438278,0.9999996336287319,5.139681475670616e-05,-5.978658136127022e-06,0.00047061282992814365,-0.0010177755360855603,-0.001090540546001344,-0.0005685963515571798,0.002527755877082155,-0.00010148275702934066,0.010634279273114904,-0.0027,-0.007,0.045
110,0.05979558758196862,0.011739113475140828,0.17858295122757006,9.539336935050645e-05,6.085319060070036e-06,0.0004719384675595804,0.9999998840685717,0.0005216546303247594,0.00010325616398967345,0.0015583759359785586,0.999998644338608,0.0001018463188989999,2.2224024145816588e-05,0.0003057625466450105,0.0013335873080004205,0.0012736083995643313,0.0014960125666124116,0.010931602809531657,0.0006921672283081896,0.0540802330467887,0.076,0.014,0.11
112,0.010450099937268502,0.001657252968617336,0.03586520526032897,0.0001203368619243142,2.1024860696115234e-05,0.00038665547476823847,0.999999917787266,9.118979449036129e-05,1.4490801920793599e-05,0.0003129816340280877,0.999999946758466,-2.7596709237972366e-05,1.4162244484060024e-05,-0.00041229281248020814,0.00037760013665043556,0.000417541883027045,-5.278060686575708e-06,0.013790519185874114,0.002403939548175012,0.044307744396371515,-0.004,0.006,-0.054
114,-0.0022238322524247038,-3.7831983906375364e-05,-0.017047622883233488,9.666742733359732e-05,2.6339978000278272e-05,0.00014545480356072642,0.9999999844022569,-1.940664630785321e-05,-3.2725924532725075e-07,-0.00014876858030561134,0.999999988745592,-2.826086849744662e-05,-4.6506296599554855e-06,-8.990958064845049e-05,7.767580956216724e-05,9.571832032214314e-05,2.5491890663352872e-05,0.011077710148723692,0.003016727855774182,0.01666818448117893,-0.012,-0.0017,-0.02
116,0.039160096667172455,0.008869617076999417,0.08829067013357253,8.312558118238907e-05,2.236862528062999e-05,0.00013107276059589612,0.9999999877048568,0.0003416765652073351,7.766528457620218e-05,0.0007704548717128322,0.9999996418121955,9.835893342247602e-06,-7.14991415232651e-07,8.38446219789581e-05,-0.0017089240114976586,-0.0017078201670718922,-0.0016584204668263684,0.009525825851929947,0.002562007081254841,0.015020045057042365,0.028,0.0044,0.043
118,-0.0164393857881973,-0.00260947044967746,-0.05069922281704221,5.888582404092787e-05,1.84233379461909e-05,4.899116754609511e-05,0.9999999968964529,-0.00014347076501228234,-2.2708451157791522e-05,-0.0004424374309541147,0.999999891574787,-5.515576662188508e-05,-5.613215550996447e-06,-0.00023804426014873412,-0.00022440350982251667,-0.00018492990816895073,-0.0003905907464366626,0.006747921808772234,0.002110828428144427,0.005614098580327619,-0.031,-0.0035,-0.056
120,-0.005058230277161274,-0.00044682629505440733,-0.021657419522211344,3.6564234861887545e-05,1.2693190118998077e-05,6.794661332306818e-06,0.9999999992278861,-4.414212248088317e-05,-3.8909523695359e-06,-0.00018899680988371248,0.9999999811582696,-6.182688907901265e-06,-8.58298697625465e-06,0.0001146077642468195,-0.0006062473988874822,-0.000612523015656482,-0.00047980990446240844,0.00418996256232738,0.0014545039744752158,0.0007786640186634546,-0.0056,-0.0034,0.011
122,0.024041830491709385,0.004946424823092741,0.058369422332856837,3.8813450655472144e-05,8.019077322055768e-06,9.584120423585608e-05,0.999999994621837,0.00020978253391021668,4.327256111098117e-05,0.0005093602110269488,0.9999998473354632,1.6589798521982955e-05,1.1343671859190438e-06,7.915567850068269e-05,-0.000717075595275212,-0.0007246498635035071,-0.0006699185697777209,0.004447781873176494,0.0009184922950510242,0.010982628688332127,0.021,0.003,0.032
124,-0.006044624803704093,-0.0011228573656249768,-0.016791858654289737,3.0993244028023265e-05,7.269925203312019e-06,5.458190792102658e-05,0.9999999980036911,-5.275073772269827e-05,-9.791049207264179e-06,-0.00014653712666685007,0.9999999878241829,-2.6837126854734762e-05,-8.73196509619516e-07,-0.00014721462649776356,8.067890614603354e-05,0.00010238672163034667,-3.3356323329613866e-05,0.0035516096186718788,0.0008328782102698498,0.006254651743496022,-0.014,-0.00096,-0.029
