Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461
2,25.104430377976353,29.943579070236755,21.74972357447359,0.15850831634102794,0.28725331554255457,0.1225746808208238,0.9366622091139449,0.15860591982628827,0.2872504779026908,0.12276641437801555,0.9366214457514296,-0.037277468929380025,-0.038292843512472606,-0.1091249156465324,-0.03699718016193174,-0.038006322360142994,-0.1088447345336181,25.086056501900003,29.95108299937742,21.722663591431935
4,14.081447089686389,25.773180419471128,8.598893225345074,0.102533285672675,0.22967355481495833,0.045216585955561835,0.9667949337384579,0.10255760351821246,0.22967521545228073,0.04526985983184739,0.9667894668222003,-0.07477159679017066,-0.07679734584968019,-0.04568048643408357,-0.07480144346865544,-0.07694406717477306,-0.04570024377066208,14.07691696250126,25.773971068982405,8.591613600762832
6,5.391198257329786,15.275488583334036,2.5113852658284253,0.0435674892690237,0.13372045890290934,0.015089675913839518,0.9899459654094278,0.04369191288287905,0.13375186524433633,0.015446576110894,0.9899307342328281,-0.04323989219140024,-0.11505413422987296,-0.014589539851510262,-0.04353170733378573,-0.11533563267799356,-0.0149354932893895,5.3707939642097395,15.274112755526367,2.4672466555873407
8,1.6948061571627895,4.310941903049018,0.6622740951374075,0.014508184698333005,0.03766759144091276,0.005005004796238794,0.9991724651224078,0.01456137718049721,0.03769186388976775,0.0052184397428833035,0.9991696840766199,-0.014863743830825964,-0.07702034916076268,-0.005514518548766314,-0.015177466399349917,-0.07735235075692441,-0.005843957920161005,1.6877563582053638,4.308554696099499,0.6374943613717666
10,0.5368404833932005,-2.3292210212853792,0.1609102856631711,0.004701199007254459,-0.020324860756974122,0.001441868721720979,0.9997813359818701,0.004712367524980703,-0.020318068135272236,0.0014991191451846826,0.9997813372639781,-0.0047775601644303315,-0.03895107516973522,-0.0016611044119310954,-0.003916010552170273,-0.03810851533015817,-0.0007813789683362207,0.5356924020765679,-2.329967081384548,0.15436830076956715
12,0.1766098377694578,-4.610930990904075,0.05177846665571675,0.001548413192863465,-0.04023324311241333,0.00045779231101867853,0.9991890106438529,0.0015581399895696149,-0.040226358674278,0.0005134845158395041,0.9991892456392999,-0.0015596516305927373,-0.0008616157532030446,-0.000390521610381268,-0.001481326661852278,-0.0007988649932640419,-0.0002981046356571921,0.17574985347481523,-4.611710234696097,0.04542487133788104
14,0.058413499364739545,-3.1174809513885875,0.01112319011695136,0.0005264666179700067,-0.027192123037153938,0.00018657530088291325,0.9996300698094719,0.0005122057210014489,-0.02720174463619083,0.00011089843690780229,0.9996298267036572,-0.000514105056427445,0.02694313594187752,-0.00024081815649422715,-0.0008450436813437143,0.026598777315810732,-0.0005410901970184562,0.059813411706343536,-3.116382684989554,0.01976080529823919
16,0.017666419602079854,-1.057300938217949,-0.012226486118415677,0.00019984650864390051,-0.009199569507391238,0.00011262806108045317,0.9999576567521105,0.00015317759168350544,-0.00922657665087259,-0.00010526923046724968,0.9999574169625026,-0.0001725727170605183,0.00903533949422467,-4.624294980241041e-06,-0.000857716146808688,0.008337034124507686,-0.0006471270960943356,0.022784878867933272,-1.0542104345026362,0.012697151111792688
18,0.01600688523347665,-0.34366652987574153,0.03978806961369975,0.00010874017869820535,-0.003016397705878498,0.0002056516496881229,0.9999954236034546,0.00014072710803382144,-0.002999003030624647,0.0003476337638220562,0.9999954326533045,-3.282191815556278e-05,0.0033283686350067503,0.00012833690927482717,0.000397868181409156,0.00375174299528749,0.0005584737914552157,0.012389790884566857,-0.3456567931841155,0.023528677686401423
20,0.014455893381707914,-0.09994095311831881,0.0504631563599913,5.688606306502238e-05,-0.000909126742479494,0.00013810754585086516,0.9999995755893338,0.00012653547930042554,-0.0008720935888566754,0.0004404839523887248,0.9999995147075985,-7.628956837677422e-05,0.000892222010280102,-0.0002517998467332853,-0.0004906567617137775,0.00047335518586695704,-0.0006813898587782526,0.006504282850230393,-0.10417916423975501,0.015820052337452647
22,-0.006219056468543367,-0.04001624122317927,-0.033648360714030066,-1.0669047749007875e-05,-0.0003267186277865365,-0.00010797518381360935,0.9999999407412329,-5.437404057844028e-05,-0.00034919162300237565,-0.00029365627064329374,0.9999998944373288,-7.15227973008773e-05,0.00027372321681217083,-0.00026521842959668327,0.00012779894360715429,0.0004637513743548275,-3.820944357323078e-05,-0.0012185404985053337,-0.037439329375279745,-0.012372647213163062
24,-0.004393011178643959,-0.01531484550262348,-0.02323199694171567,-4.205462066593103e-06,-0.00011650697538907932,-6.0074609975510675e-05,0.9999999913997399,-3.836334872858744e-05,-0.00013363946379164033,-0.00020274253940914122,0.9999999697821046,6.157130109596358e-05,0.00014143471898724478,0.0002890805736541332,0.0006083599616973528,0.0006803990085469694,0.0008573106780082517,-0.0004811084245050411,-0.013350744903835325,-0.006883987213296503
26,-0.0014094784523704686,-0.005430878989057571,-0.009184247833105806,3.964130237465699e-05,-2.1462426187319372e-05,0.0001349055803187719,0.9999999898842079,-1.2303818279185995e-05,-4.739237382659305e-05,-8.014826476080996e-05,0.9999999955894173,4.78333824319079e-06,4.262693028887929e-05,3.3548800024215296e-05,-0.00026007822084910594,-0.00022995012018580587,-0.00020671174778392372,0.004542226815411066,-0.002460025669675415,0.015458943321157707
28,0.01165171510234844,0.003891612272578985,0.045039269176433694,5.6366530728679966e-05,1.1909321261446408e-05,0.00020839512738081168,0.9999999766262264,0.00010166703994990227,3.4000685520213565e-05,0.00039303830439272214,0.9999999170143253,1.6367493814137226e-05,2.2532919871589612e-05,8.143210416206565e-05,0.0007988762315474342,0.0008020490080494832,0.0008590513035029267,0.00645941289606613,0.00136336160758862,0.023880399603846948
30,0.011790500869313351,0.0047014945044553695,0.04542141815208978,2.914777638047069e-05,5.931114733274513e-06,0.00010041430202270194,0.9999999945160984,0.00010287525931197386,4.1069059780633795e-05,0.0003963724145662415,0.9999999153094575,-7.080913609294042e-05,-3.0253844494832154e-05,-0.00028091328192461103,0.0001361672965957944,0.00017513836881663953,-8.550422597636871e-05,0.0033401573685452597,0.000679320287618288,0.01150665124281322
32,0.002251418861568553,0.00027219355694499983,0.00664644126377718,-3.0033623668346427e-05,-2.0829351445348694e-05,-0.00013864648255884065,0.9999999897206362,1.964719818131784e-05,2.3764764491661413e-06,5.8001095083741617e-05,0.9999999981221064,-4.708794136710095e-05,-1.875582674655313e-05,-0.00018074112341625527,0.00042719462518730664,0.0004531646838728351,0.0002891007967060534,-0.0034412687982072225,-0.002387344997482725,-0.015887644957698562
34,0.0019219410239514035,0.00021940511334010175,0.00561252684076937,-5.201873266638243e-05,-2.9457004645021797e-05,-0.00021918002573118847,0.9999999741932261,1.6772005649843313e-05,1.915492282063407e-06,4.897850422438019e-05,0.9999999986580683,3.077932672800478e-06,5.436406699759298e-06,3.227726411473935e-05,-0.00012411097892388775,-0.00012317763554340033,-0.00010312612497137213,-0.005960167694618838,-0.00337683051325511,-0.025116005465268668
36,-0.007173952939036529,-0.0037790655957041877,-0.029154217869000274,-5.736827243653672e-05,-3.0405145435578207e-05,-0.00023358681834844387,0.9999999706108029,-6.261293784294529e-05,-3.296263975069516e-05,-0.0002544206075556502,0.9999999651316188,-1.7936819818775904e-05,-6.124002864805143e-06,-6.581231500101144e-05,-0.00030190740986294574,-0.00029410639732976857,-0.00034100242538169517,-0.006573105753630818,-0.0034857084986381426,-0.02676687803803005
38,-0.005316488143857011,-0.0028770591785431663,-0.021982287703804174,-3.67364436024072e-05,-2.0663859328012948e-05,-0.00015455462326611274,0.9999999871681534,-4.639992682393024e-05,-2.5098177177879047e-05,-0.00019183281217819957,0.99999998020865,4.939018541258447e-05,2.387395072058064e-05,0.00019625274164546252,0.00011028633279302085,8.094227523494501e-05,0.0002661666009356855,-0.004209320328353393,-0.0023685544526715844,-0.017710568316305172
40,0.0018462420181100518,0.0004087592494479707,0.005693584514120474,1.5710605419111526e-07,-3.2780544152136348e-06,-1.000210739597134e-05,0.9999999999445938,1.6111323747219634e-05,3.5678978849455426e-06,4.968584050748105e-05,0.9999999986295063,1.6812743310698533e-05,9.622699707559104e-06,7.301678971718644e-05,-0.0008233167585406921,-0.0008331072685229794,-0.0007638712736059007,1.80067848468756e-05,-0.00037563718592559486,-0.0011461571391039628
42,-0.0003293226137448215,-0.00041637365284884523,-0.0021361809005663104,3.0319670418388994e-06,-1.0812967050404367e-06,3.3727043600395485e-06,0.9999999999891314,-2.8739496904867667e-06,-3.6334920056986867e-06,-1.8641705507651184e-05,0.9999999998155126,-1.7800605801422087e-05,-6.327204453606636e-06,-6.344940052801044e-05,-0.000828858719247764,-0.0008205434547280283,-0.0008672965125924764,0.0003474374123361518,-0.0001239086470042733,0.00038648307506752784
44,0.0012294004442570871,0.00026083550422463693,0.003482269610452194,2.1685073061316544e-06,-1.056716811951137e-06,-1.890704663356954e-07,0.9999999999970726,1.072847361272999e-05,2.2765452009245375e-06,3.0388510645246012e-05,0.9999999994781279,9.262715712074332e-06,5.1916655113472705e-06,3.8201895764759625e-05,0.00024484728639322323,0.0002383963836160276,0.00027788278482769407,0.0002484926558645604,-0.0001210907799477569,-2.16661420895397e-05
46,0.0014860012813517332,0.0004793615460959096,0.004696712738638743,4.482615010627062e-06,3.9387246418634726e-07,9.356664329841868e-06,0.9999999999461019,1.2967636057149202e-05,4.183750145234277e-06,4.098649639234844e-05,0.9999999990672219,-9.995147480874118e-06,-3.1057603876151572e-06,-3.2306320814672664e-05,-0.0011124414435162682,-0.0011077820576444444,-0.0011310094092289917,0.0005136702648691867,4.5129653489869336e-05,0.001072194955166612
48,-0.007875468494585765,-0.003299267952687546,-0.02881008092081985,-4.930011364642908e-07,-1.666234357707468e-06,-8.963019108812916e-06,0.9999999999583224,-6.873366406623305e-05,-2.8774264476971735e-05,-0.0002514173603104667,0.9999999656185175,-1.0040437474783504e-05,-4.13350578125848e-06,-3.4729420592196974e-05,0.0001712300538704167,0.0001724155790612556,0.0001631091722117303,-5.6492057460545525e-05,-0.00019093689909978405,-0.0010270862391462228
50,0.006417889639990917,0.0023695656872776603,0.02198728556978218,2.6867828913856556e-05,9.333387930573261e-06,8.96494565346647e-05,0.9999999955769913,5.600268388547345e-05,2.068910741923483e-05,0.00019187410373937383,0.999999979809994,5.660876824007385e-05,2.3841310518664632e-05,0.00020788206480705664,0.0005129660227081775,0.00047925644226439525,0.0006635774015813881,0.0030789222738441804,0.0010692514541781302,0.010273099737431566
52,0.0029452553366842776,0.0010846849721073803,0.01003577424815301,2.8060407746456664e-05,1.023299799073358e-05,9.532928949612378e-05,0.9999999950101129,2.5701372376068003e-05,9.467912979669436e-06,8.757840837540617e-05,0.9999999957899103,-5.7524497455254506e-05,-2.2787841704475138e-05,-0.00020357448968915916,0.0012068266270808634,0.0012395832494823083,0.0010652132216317383,0.0032155976414658003,0.0011723086575169224,0.010923964822237947
54,-0.00027380420655041885,-0.00021449065065534686,-0.0018257356286502065,3.0847340609579724e-06,1.4184294995739743e-07,2.680592525678625e-06,0.9999999999916394,-2.3894222770388227e-06,-1.8717459649840012e-06,-1.5932553467136497e-05,0.9999999998684705,2.2585195791363575e-06,1.3898268807693993e-06,3.867998510915429e-06,-0.0008880901936547902,-0.0008908892844735709,-0.0008818352989406721,0.00035348452879595103,1.625305722448371e-05,0.00030717332676959575
56,0.004844738669432164,0.001734304894275792,0.015552541314312194,7.305316041187135e-06,1.9852186068327698e-06,1.6595605171908922e-05,0.9999999998336385,4.227626608344075e-05,1.514040324397361e-05,0.00013572088607185592,0.9999999897816634,3.551123620523421e-06,1.9755266032945447e-06,1.8464433268294904e-05,0.0008963053934596127,0.0008943550266007655,0.0009094396545675309,0.0008371313295581224,0.00022747540248909952,0.001901717931560711
58,-0.009106536913986985,-0.0034155256239786964,-0.03145798976309495,-5.632986889754038e-06,-2.8043529329084074e-06,-2.6865034019802815e-05,0.9999999996193375,-7.947770563622431e-05,-2.978426649817236e-05,-0.00027452511295068057,0.9999999587160762,-3.6133032557713755e-05,-1.3846724918941535e-05,-0.0001247417572740186,0.00010171757848162995,0.00011985630659645939,2.754522129624099e-05,-0.0006454841162312551,-0.0003213725157056084,-0.0030785043217884554
60,-0.005773476592600653,-0.002090150179497669,-0.01978658125990554,1.5447404819110128e-05,5.030541112089193e-06,4.4436905322594966e-05,0.9999999988807163,-5.0386236643097514e-05,-1.8231301277917597e-05,-0.0001726714132310389,0.9999999836567148,6.571421166939573e-05,2.498531041166404e-05,0.0002281714614763989,0.0005219422923966716,0.0004776299704025822,0.0006965379818772824,0.0017701678155095221,0.0005763788885026194,0.005092103165248903
62,0.002349464200771884,0.0008693777722930168,0.007536641135739521,6.082684289685534e-05,2.171980109885012e-05,0.00019765292414689783,0.9999999783808332,2.050244395656095e-05,7.5881007373888955e-06,6.576944556606804e-05,0.9999999975982253,1.5301985775978805e-05,4.467054015107445e-06,4.867546891858959e-05,0.00016358167393239995,0.00015034496828153485,0.0002046700746962507,0.006970734570788533,0.0024875281277656597,0.022649508237947456
64,0.006361902474422852,0.002207844504596007,0.020380922021786943,6.302864847943249e-05,2.223544475640702e-05,0.0002033040787127185,0.9999999771002128,5.551464473126206e-05,1.9276951936139222e-05,0.0001778560260203777,0.9999999824568786,-1.647690829399698e-05,-5.678881845597024e-06,-5.340395057662534e-05,-0.00042614749359205485,-0.00041638230699192697,-0.0004603315372495977,0.007223068971071631,0.0025465258486708745,0.02329709206418085
66,0.005643698496725699,0.001971582581029723,0.018034747042465927,4.0744406252628294e-05,1.454082011468087e-05,0.00013082567519435176,0.9999999905065503,4.9247851921845797e-05,1.7213054716076226e-05,0.0001573820095929474,0.9999999862546313,-3.035752043785081e-05,-1.0593251379780453e-05,-9.694818245687388e-05,-0.0005910402839894602,-0.0005716688699534227,-0.0006572418204627802,0.004669182985868226,0.0016656444103733538,0.01499158600682484
68,0.014984477650529746,0.005008595602971862,0.047318422075933765,1.4721802181139838e-05,5.473783954821737e-06,4.6899748500670135e-05,0.9999999987768599,0.0001307461757074443,4.376223459445313e-05,0.0004129253999025283,0.9999999052414548,-1.6356727949182694e-05,-5.312164768409293e-06,-5.2316175795707545e-05,0.00021555741073373216,0.00023011897754348655,0.00016595092747119917,0.001687023679733856,0.0006271703167940531,0.00537432453449827
