Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461,14.0,11.0,12.0
2,27.621513373274198,30.310618037376045,25.617978173538177,0.16808115762452416,0.29865608728395526,0.14634605522356509,0.9279741904279125,0.16839431869837698,0.29864325212033366,0.1469483634496205,0.9278263522193033,-0.018118564126386152,-0.015451020469351465,-0.06158220393198476,-0.017704072998552825,-0.01501660600320843,-0.06116723844376212,27.563300886544408,30.337609278468467,25.5330243678195,11.0,9.8,3.7
4,21.255184710678677,29.981796738366462,15.255044879602588,0.14273100383311055,0.2756268347201068,0.07854748701846039,0.9473584331234152,0.14282747331620851,0.27562522938952694,0.07873366651552743,0.9473289056854013,-0.03289550215292836,-0.030586718501250484,-0.07431946063224312,-0.03276679782429923,-0.030824989983620963,-0.07419359633686548,21.23684532333859,29.98759516006865,15.22847534084156,8.0,7.9,-2.1
6,13.79326241074855,27.185783210038853,5.348280560242437,0.10487446220420985,0.23847361852768656,0.015071728710373622,0.9653520204761422,0.10570225749581749,0.23851233928048957,0.016830375348308495,0.9652231012760063,-0.04272101897599801,-0.04369926739755972,-0.052479889805852394,-0.04355471977797735,-0.0440686077774665,-0.05336045483521876,13.636485389441642,27.210486252890107,5.10401204875707,4.2,5.5,-4.0
8,6.731313120467244,22.030901528289313,-1.1874330683202527,0.05895452305685632,0.1900400072647266,-0.022901772136250678,0.9797370405792467,0.05959977779943845,0.19013676403557345,-0.02137061947793209,0.9797138225377183,-0.04850781121831954,-0.053157597004215754,-0.022702835222413346,-0.049179956972226296,-0.05366310707802155,-0.023477047522243243,6.616764232443113,22.029182914709978,-1.3888425657295747,0.063,3.1,-3.7
10,0.7108280599776818,15.43971269253024,-3.6906404272180366,0.010294228909724121,0.13400693517854448,-0.03321977570145921,0.9903699393042745,0.010469207961411464,0.13405942704747498,-0.032741710218402255,0.9903769212357171,-0.04866100350444403,-0.058858894110295254,0.0023213466208813443,-0.047352001278330995,-0.05758878209227234,0.00363224142213951,0.6827830231035289,15.433325248676075,-3.7497614158945622,-3.8,0.57,-2.0
12,-4.322467290973711,8.427851084235463,-3.13695858321274,-0.035682853169357515,0.0743786289675469,-0.024831535133594207,0.9962820626737746,-0.03558580049781445,0.07443025055502478,-0.02450825600491766,0.9962896837731701,-0.04336468338521804,-0.06037041051446596,0.014367968413207175,-0.043226046607194986,-0.06027950530857366,0.01452103167303898,-4.336229555030788,8.420215861568932,-3.1748654678546773,-6.8,-1.7,-0.22
14,-8.55058851036096,1.6287507113441189,-1.413843996275919,-0.07431878064730044,0.015130578827768207,-0.011059843364443968,0.9970584056574565,-0.07436066333755804,0.015092099039024247,-0.01124274459991177,0.9970538205074267,-0.03400898646130347,-0.058138098832075,0.012986078151511544,-0.03447380115683184,-0.05864590462247676,0.012593331663331856,-8.545542142207616,1.6347691709092922,-1.3931975243539725,-9.0,-3.8,0.53
16,-11.743537892073574,-4.608922698135343,0.23375770871456306,-0.1021185646432029,-0.04018081988403972,-0.001976236792111251,0.9939584472988797,-0.10213786756493429,-0.04020706570839327,-0.0020859543155407486,0.9939551784014218,-0.021699525509174932,-0.0525199572561526,0.004944905371597545,-0.02271594665801383,-0.05357523025778035,0.003981156701830938,-11.741776683053565,-4.604646042974399,0.24589548886124385,-10.0,-5.4,0.35
18,-13.58599994286119,-10.118676441980615,1.062887967929467,-0.11699318267156375,-0.08863668151570916,-0.0011718464583359808,0.9891687220460111,-0.1170045203826246,-0.08865739113219144,-0.0012562737725089735,0.9891654214457127,-0.0081412109277926,-0.0444165253544833,-0.0035256305767596336,-0.007453949544636671,-0.043765730320006455,-0.0027967059072523193,-13.585451442629086,-10.115174580624796,1.0721994468654394,-9.9,-6.6,-0.43
20,-13.846370059481854,-14.714917519688132,0.9601601776354886,-0.11845225278108433,-0.12806726241742253,-0.00694872245411749,0.9846418411606571,-0.11847673517559715,-0.12812273506978153,-0.007186233682664024,0.9846299741658427,0.005142209886901469,-0.03446676406952571,-0.008208602463270728,0.0045523515313486,-0.035083611090612005,-0.008745011395470001,-13.846736198188387,-14.705272493077292,0.9866677069781525,-8.7,-7.3,-1.3
22,-12.545755298799792,-18.139560549328706,0.2801761083514927,-0.10751945124750702,-0.15697545423414222,-0.014902994941649553,0.9816191599154883,-0.10751423043516944,-0.15695678349548803,-0.014824020711272664,0.9816239131045226,0.016647854841012256,-0.02335707119995981,-0.007843796146319713,0.016968174720221572,-0.023077518884112382,-0.007513632265358634,-12.544989516864948,-18.142713882486508,0.2711822470241555,-6.8,-7.5,-1.8
