Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461,0.5,0.5,0.5
2,30.030147930854934,29.980511908374964,29.964405218411724,0.17688030218229472,0.30604148261594566,0.17592204115121057,0.9187510027506505,0.17716549790089534,0.30602738959465886,0.17646291440228473,0.9185970079485666,-0.0005218119879433651,-0.0006175820943180707,-0.002439204994833245,-0.00010578532067110479,-0.0001835400776106731,-0.0020222928564003454,29.97845987386378,30.007777381584674,29.888805010356485,0.5,0.5,0.5
4,29.716155846286032,30.03721899402867,29.36348044491855,0.1760212087296633,0.30506546797127776,0.17218822272492987,0.9199471779855861,0.176098789515326,0.30506125246957927,0.1723287240273971,0.9199074189547651,-0.00151620665749685,-0.0013273754458256232,-0.0053266841650860056,-0.0013829688655122411,-0.0015391721129094345,-0.005215896736794343,29.70228728454564,30.044381398613513,29.343738815610237,0.5,0.5,0.5
6,29.349198211514505,30.036848745376393,28.59586305420743,0.1745227196437502,0.303371262346059,0.1658986319645227,0.9219464959654695,0.17518892871453828,0.30333824485522776,0.16713590999459813,0.9216074739574761,-0.0014638512595812677,-0.002045738803341767,-0.0073298749674695135,-0.0022224496851740902,-0.0024577951326706293,-0.007971710608745235,29.228623196093036,30.097830884743004,28.422112943646884,0.5,0.5,0.5
8,28.672819986470756,30.105666515838386,27.289310550847826,0.17238483492742404,0.30095817204546443,0.15705335619766397,0.9246847520496632,0.173012253550268,0.30092838652658155,0.1582179154106502,0.9243786873068172,-0.002264849356100414,-0.0027820869343341786,-0.009950423837764046,-0.002948125522574189,-0.0032633068559112027,-0.010613632132086194,28.55866650854541,30.161271343219898,27.125323737899027,0.5,0.5,0.5
10,27.739537352536995,30.204301375673964,25.51977844320767,0.16960755458477736,0.2978255033998062,0.1456524828363353,0.9280725193625953,0.16985449691057922,0.29781398394305375,0.14610700412260524,0.9279596026732723,-0.0031181653336471104,-0.003496531477369377,-0.012679169395423087,-0.0018178128752583795,-0.0022135237562521527,-0.011399477721281722,27.69444477032237,30.225185530981847,25.45551489722789,0.5,0.5,0.5
12,26.687673444031944,30.25633868833066,23.48501311952783,0.16619087862112664,0.2939725627645567,0.13169609937682206,0.9319961703857517,0.16645436415821557,0.2939611193910796,0.13218494112895685,0.9318835475947421,-0.0037479096993577334,-0.0042157954593002025,-0.015229739868670555,-0.003639430107706445,-0.004116364174224161,-0.015137165657733343,26.63910226938417,30.27754605562707,23.415718341223922,0.5,0.5,0.5
14,25.336094795290222,30.328809511928387,20.92264424284255,0.1621348070430124,0.28939865652037405,0.1151842933997106,0.9363190164165935,0.16180643450153487,0.2894118956188037,0.11456957847182124,0.9364471389870442,-0.0045436379836772366,-0.004924762115144485,-0.017939192862011143,-0.004900712014476626,-0.005459562880412114,-0.018314430652924072,25.39725652236709,30.30401762059049,21.010027977637016,0.5,0.5,0.5
16,23.798125582828547,30.353839191813016,17.992358434600227,0.1574393398581993,0.2841030910731258,0.09611715256988473,0.9408824479655081,0.156491132398193,0.28414052419426306,0.09435584896094083,0.9412075550898437,-0.005293566973432891,-0.005635202015386979,-0.0206179641436567,-0.006080406608367086,-0.006721867863616563,-0.021410020636579954,23.97540638093772,30.288212189930412,18.243792542947606,0.5,0.5,0.5
18,22.492231102319984,30.174835809038676,15.279353788284448,0.1521044770756758,0.27808517285391315,0.07449476463652288,0.945506951182324,0.1526903494107759,0.27806171295806337,0.07558284995560983,0.9453330491293692,-0.00557824325522288,-0.006394294041201234,-0.022843999419149757,-0.005009981472129161,-0.0057347466825669905,-0.022255403108383226,22.38236632500405,30.212000303708546,15.123803474644964,0.5,0.5,0.5
20,20.890567740269457,29.97727158662864,12.028513378605636,0.14613021870565437,0.2713442083190953,0.050317217433095036,0.9499928723008987,0.14751542557874395,0.27129089733050965,0.05290376349575531,0.9496534315474853,-0.006084659784586323,-0.007134100545528632,-0.025257172469168816,-0.006921993292850894,-0.007730756000305324,-0.026083134672355946,20.62969182126476,30.055880512217428,11.65844155212864,0.5,0.5,-0.026
22,18.625472977218827,29.804588730480504,7.835795538551628,0.13950748878296937,0.2638443727055323,0.025196653002940776,0.9540906331384578,0.13867478780553763,0.2638738120690441,0.023639487994085204,0.9542437262767921,-0.0071303998468982945,-0.007869576792409322,-0.024973024687514604,-0.006668541623149157,-0.0076139600290647475,-0.02450305317341415,18.782618598061255,29.76426505459947,8.058897174772603,0.5,0.5,-0.5
24,16.817402979790256,29.29486424395644,4.525018981736206,0.13221903261192897,0.255518766492529,0.0021979066950874163,0.9577178376700842,0.13149491976763117,0.25554242839827723,0.0008351237065356323,0.9578133721827079,-0.007765850961041167,-0.00873431695477345,-0.021369136809577735,-0.0068125679956067865,-0.007941287967036515,-0.020398619357824666,16.953602526438008,29.264928226266093,4.71965491469375,0.5,0.5,-0.5
26,14.997703634324752,28.57629753186597,1.539651525601368,0.12425667147471854,0.24633643887236134,-0.01722623232732798,0.9610316828271127,0.12317040534780926,0.24636492711708854,-0.019297236890020497,0.9611248569158215,-0.00847334696608661,-0.009585640049248244,-0.01783991529757823,-0.008717326578274528,-0.010028377861401386,-0.018054813645192187,15.200739177769602,28.53889250717807,1.8335303867615282,0.5,0.5,-0.5
28,13.689970534464894,27.577448968035377,-0.35660635013813363,0.11562040538658057,0.23629836012841587,-0.03307566000141652,0.9642100432863863,0.11648469074537632,0.23628213827874583,-0.0314070954094951,0.9641657856978315,-0.008877808360432674,-0.010491875582619943,-0.013968938135709456,-0.007789530416799162,-0.009281942729156814,-0.012878349200377214,13.53041568705612,27.602257153079925,-0.5910772956983722,0.5,0.5,-0.5
30,12.207285553736517,26.438456641329594,-2.1535762080274066,0.10631023436404725,0.22540550057400197,-0.04535027238221482,0.9673850563117584,0.10776461035801001,0.22539590568768883,-0.04250110129050427,0.9673557416187216,-0.009489477153837187,-0.011354888215305795,-0.010313296576091265,-0.009331600878875386,-0.01100440390938209,-0.010171647510291747,11.942931001286839,26.47134774049282,-2.5493527719623987,0.5,0.5,-0.5
32,10.604945651604591,25.146634955505853,-3.776236242831403,0.09632615842494106,0.21365883055231732,-0.0540499656426885,0.9706440009314091,0.09729004852562502,0.21366768475847872,-0.05212662167628583,0.9706511125324332,-0.010233878088823645,-0.012192403870834317,-0.00681395222318255,-0.009603637705438301,-0.011455861114430838,-0.006194808435091852,10.432913264280367,25.162448272625085,-4.039832189380724,0.5,0.5,-0.5
34,9.202580353247804,23.67876283524469,-4.729139929393017,0.08566817758837449,0.20105932043641436,-0.05917463607373594,0.9740300177406623,0.08688547160215813,0.20109408934683576,-0.05669489016183781,0.9740625090227908,-0.010887599742648895,-0.01304515478361151,-0.0032060696705407316,-0.011186487720340964,-0.013217161139608575,-0.0035286789178551633,8.989939266632678,23.691654070753103,-5.063854838338417,0.5,0.5,-0.5
36,7.591862868823385,22.074995965177106,-5.63713083995785,0.07433629187475006,0.18760794062916591,-0.060724180084191844,0.9775428125030116,0.07429348572228316,0.18760507211735133,-0.060817253002495256,0.9775408311842051,-0.011701445775046056,-0.013875682975949924,0.00018742039757329296,-0.012106558323706829,-0.01431471135652514,-0.00019966647793334845,7.599250339534417,22.074855053193865,-5.624810670436225,0.5,0.5,-0.5
38,6.218630057356697,20.327571001944307,-5.767822082398903,0.06233050130576045,0.17330566156323168,-0.05869849420083092,0.9811394106117939,0.06218755206021374,0.17329351654502956,-0.059009465467026484,0.9811319730176525,-0.012382398424086945,-0.014725779604079904,0.003751408397354143,-0.01225788140172006,-0.01464254362288502,0.0038981968792575943,6.242476035280378,20.32784683750732,-5.727277762426707,-0.39,0.5,-0.5
40,5.003376985070236,18.46722390196765,-5.318619731976866,0.05027459647271482,0.15811297940047517,-0.053192173019889315,0.9847046985893958,0.05047463040466084,0.1581357501060838,-0.05274856462301291,0.9847146719502614,-0.01177238498190925,-0.01565840086817697,0.0071908874936747825,-0.013046078953874597,-0.016934818215116065,0.005922313635356661,4.971025111190722,18.46574409209418,-5.375491123810241,-0.5,0.5,-0.28
42,3.8204862467944882,16.50497473218061,-4.6755092340231394,0.03887326171355172,0.14200004729652493,-0.04498575210666986,0.9880795201798951,0.038812824422261354,0.14199081015150236,-0.04512599815359913,0.9880768283810366,-0.011060493656631585,-0.016568292686771263,0.009167748845341094,-0.012268601376717076,-0.017802965684371043,0.007978535811290986,3.830003458058309,16.505785617504536,-4.65785431656654,-0.5,0.5,0.13
44,2.7896514279799347,14.468076630454899,-3.7871521995475477,0.02821446522706153,0.12500461102586502,-0.03602161155613177,0.9911005169381772,0.028294593335254976,0.12501862333370672,-0.03583390889850794,0.9911032694834534,-0.010296262571107011,-0.01742282156955976,0.008692971436863652,-0.009931243794066865,-0.01707018161597963,0.009067510406560056,2.777494678357485,14.46667932826971,-3.810415897806342,-0.5,0.5,0.21
46,1.7954856830692936,12.357806003374234,-2.9892554350193143,0.018306661840749333,0.10715948944109413,-0.027801368657439676,0.9936844538663899,0.018378685169047445,0.107177167189689,-0.027614323828309573,0.9936864333803476,-0.009543452279563196,-0.01826705451559972,0.007705332264235819,-0.011205914962314979,-0.019941658276240937,0.0060514405086147536,1.7847733936291552,12.355888822842964,-3.0120052292428325,-0.5,0.5,0.17
48,0.7829450460577216,10.155801452814655,-2.425477359050221,0.009150541761916391,0.08846713007097189,-0.020447510014965115,0.9958271606140581,0.008677337933691992,0.08834418180596545,-0.02168574866281351,0.9958161163851248,-0.008835962214056838,-0.019124834536740427,0.00687216738561036,-0.008517328370476052,-0.018854097281430178,0.007245290816439453,0.8503015230660059,10.170044299705797,-2.2769351387800434,-0.5,-0.5,0.054
