Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
0,30.09313136402461,30.065234842204433,30.09313136402461,0.1771,0.3063,0.1771,0.9202,0.1771,0.3063,0.1771,0.9202,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,30.09313136402461,30.065234842204433,30.09313136402461,0.5,0.5,0.5
2,30.030016601233395,29.98025747122342,29.964298673906704,0.17688021766467604,0.30603915262755965,0.1759222230539931,0.9187517603213846,0.1771654089383704,0.3060250599228926,0.17646309121561207,0.9185977672591636,-0.0005219816741666251,-0.0006246361778657529,-0.0024385280977018108,-0.00010595432094226956,-0.00019066824194374793,-0.0020216156400134507,29.97832945414788,30.007522497226844,29.888699401843294,0.5,0.5,0.5
4,29.715154668147438,30.03508883189996,29.36269293418327,0.17602087090080507,0.30504627738582535,0.17219021098292409,0.9199532340842268,0.17609844185983115,0.305042062348291,0.17233070085620483,0.9199134788202913,-0.0015165310268695571,-0.0013573560273160467,-0.005323477711196559,-0.0013833063510022346,-0.0015682312029090954,-0.0052126408295179155,29.701288143699433,30.042250299781653,29.34295342014839,0.5,0.5,0.5
6,29.345888977898547,30.029556565223142,28.593279772863088,0.17452196053033858,0.30330588422071697,0.16590597350608738,0.9219668290371045,0.17518788207128494,0.30327288334956026,0.16714291892326613,0.921627912367042,-0.0014646652796325233,-0.002110761869805197,-0.007321989678302265,-0.0022229545303217705,-0.002523575010189119,-0.00796393253907448,29.225374071744223,30.090511545972195,28.41959173287517,0.5,0.5,0.5
8,28.6653308676486,30.088163913146992,27.28352233675358,0.17238348798696013,0.300802496138011,0.15707156240641248,0.9247325644043255,0.1730102856687521,0.3007727459589446,0.15823543541905843,0.9244267106260367,-0.0022658308714689794,-0.002898115408769797,-0.00993636471956121,-0.002948795991310689,-0.003380584212830909,-0.010599346466990367,28.551308751188763,30.143712574317203,27.11966783832298,0.5,0.5,0.5
10,27.72588996492205,30.16968840172568,25.50935965940988,0.16960545531608437,0.29752064947373913,0.14568907149461752,0.9281649352947915,0.169851946023836,0.2975091537841327,0.14614310868711622,0.9280521599726123,-0.0031190641085226383,-0.0036796197911438044,-0.012656627110240327,-0.0018186466210087693,-0.0023970618442275414,-0.011376657102414965,27.68089504475898,30.190533713409383,25.44519284046746,0.5,0.5,0.5
12,26.66578374930289,30.19593846695764,23.468465057639378,0.16618786517485484,0.293444894164353,0.13176063657262826,0.932153861874461,0.16645052272314811,0.293433496250562,0.1322486043082739,0.9320414762347627,-0.0037490335669951593,-0.004479950905411643,-0.015196597060571389,-0.003640424173391983,-0.004380912534658968,-0.015103740838379419,26.617394065094032,30.21707856422728,23.399348482239684,0.5,0.5,0.5
14,25.30516274215031,30.23175995842642,20.899690873158537,0.16213072083214167,0.288559794016652,0.11528843539626377,0.9365657752146397,0.16180393630519052,0.2885729429075326,0.11467535340601474,0.9366934963684959,-0.004544206764901822,-0.0052863836821520176,-0.017893046786647965,-0.004901862832517587,-0.0058198570746765205,-0.018268290535674456,25.365968892941066,30.207087919840053,20.986730336167337,0.5,0.5,0.5
16,23.75836136776745,30.2074174194296,17.963559439148,0.15743402616853813,0.2828499269774681,0.09627468763718867,0.9412447241464713,0.15649220675012407,0.2828870309967369,0.0945196536222923,0.941568453167081,-0.0052933195537197076,-0.006109427663398504,-0.020556465385752544,-0.006081710000686187,-0.007192629203509032,-0.021349012311744422,23.934172152857364,30.14222447869419,18.213600596431235,0.5,0.5,0.5
18,22.441041514299588,29.965600462316146,15.24247894380477,0.1520977856763572,0.2762998854031038,0.07472165484413337,0.9460133779265147,0.1526782557087223,0.27627670211928057,0.07580455099695053,0.945840474999874,-0.005580946222853716,-0.006990138906037678,-0.022766152077728946,-0.005011432650155563,-0.006330681961025515,-0.022177331893132618,22.332442781847316,30.002433330988246,15.08811644940084,0.5,0.5,0.5
20,20.83149744971832,29.688647471518042,11.986955125033225,0.1461220044596271,0.2688942763285194,0.05063164040338284,0.9506737952423666,0.1474907575028278,0.26884183599220124,0.05320335659061315,0.9503367542713881,-0.006089324588493965,-0.00786728981679255,-0.025160627832158004,-0.006923586857524792,-0.008466557222372757,-0.025985764150596058,20.57456524263764,29.766380163047522,11.620485110698482,0.5,0.5,0.5
22,18.522942385548756,29.451805429272508,7.601314355467262,0.1395066882340865,0.26061772173626163,0.02400698949853404,0.9550078279837161,0.13868165757309348,0.2606473626972641,0.022452117435303953,0.9551577108490574,-0.00711222085963619,-0.008692202267128976,-0.028078286058541565,-0.006652119611725246,-0.008434187506224563,-0.02760821490782648,18.67803493505519,29.41196369969734,7.822983238733226,0.5,0.5,-0.5
24,16.62281161731888,28.886652632932993,3.8966532471932704,0.13223458862018206,0.2513939903431604,-0.0020851154324100403,0.958806929201822,0.13151279439921124,0.251419111919968,-0.0034560880766743864,0.9588956515314332,-0.007748922719982926,-0.009709470440229405,-0.02445114323126654,-0.006796275735809629,-0.008913832119688528,-0.02347973514325158,16.75798590949059,28.85718514289317,4.091358057658681,0.5,0.5,-0.5
26,14.723559288229128,28.08441643406768,0.5257160034383009,0.12428845786656348,0.24117165997403942,-0.024577257822494925,0.9621769941463184,0.12319977291083195,0.24120427630774552,-0.026675745710673472,0.9622529384919309,-0.008457141233420935,-0.010692976253801778,-0.020896867639934293,-0.008701156806703922,-0.011132357573512153,-0.021109274742932563,14.925963264065954,28.047863036328465,0.8215537493641131,0.5,0.5,-0.5
28,13.350792047725148,26.979842119719653,-1.7383195155489903,0.11566830357357705,0.22997259067296097,-0.04346675450048913,0.9653207199375613,0.11653874346714935,0.22995153160555348,-0.041764291564252834,0.9652962023821985,-0.00886223570874176,-0.011709113100580438,-0.01699072380655279,-0.007773475226648542,-0.010496459659055535,-0.015903606140259326,13.191183011118897,27.00383038923993,-1.9757429585655208,0.5,0.5,-0.5
30,11.82022154026982,25.71388188460864,-3.8916915087783086,0.10637413398626175,0.21781865954855625,-0.0587509817048801,0.9683944946765527,0.10784403295430511,0.21779850049654095,-0.05582662171604196,0.96840945165017,-0.00947328713085419,-0.012661009254084513,-0.013300126960086967,-0.0093156517199394,-0.012308542871792841,-0.013165210137028382,11.555334197044042,25.745082444095832,-4.294367988951869,0.5,0.5,-0.5
32,10.185816416984787,24.276882800616608,-5.862741585308395,0.09640595799434142,0.20473176039181057,-0.07042737512971371,0.9715095379780901,0.09738367769249745,0.20473210087177116,-0.06844086756010907,0.971553927396382,-0.010217250984839029,-0.013566193544547939,-0.009768320139590904,-0.009587785384121004,-0.012828690462799632,-0.009154245953597066,10.013205938319661,24.291362230417015,-6.132305704543407,0.5,0.5,-0.5
34,8.767235523763572,22.650975299765328,-7.146589885964902,0.08576378513221611,0.19073380329355816,-0.07849342996939543,0.9747327689641961,0.08700366457555857,0.19075617582260232,-0.07591402670498329,0.9748228066091782,-0.010870371368657223,-0.014466229825859617,-0.006121435763095092,-0.01117072239966464,-0.014637733148718498,-0.0064516199375219355,8.55356348690669,22.66191659517505,-7.490937783709369,0.5,0.5,-0.5
36,7.1526362006375415,20.875488735742803,-8.38693172483827,0.07444762557895307,0.17584671426169146,-0.08294670096245148,0.9780875875546468,0.07440350291534295,0.1758442918879362,-0.0830449596161573,0.9780830427150384,-0.011684872671396448,-0.015322185471000971,-0.002698268876529096,-0.012090869523321408,-0.01576206260539294,-0.003083799055871271,7.160120282219825,20.875429563263292,-8.374077208168636,0.5,0.5,-0.5
38,5.78843997328175,18.94953565666911,-8.8292725410684,0.062457490158277,0.1600924348380933,-0.08378480243424993,0.9815546755590303,0.06231035551902829,0.16008195713737056,-0.08411384226874194,0.9815375938459774,-0.012366127451950964,-0.016178380769265626,0.0009059150918009647,-0.01224225799791316,-0.016095695377932463,0.0010551251960252668,5.81248555285269,18.950122541727428,-8.786914501413488,0.5,0.5,-0.5
40,4.519723007119701,16.906064207852793,-8.674950868455484,0.04979339033855969,0.14349292171529635,-0.08100540833868075,0.985072851882582,0.050000725266989184,0.14351373411715573,-0.080530973949216,0.985098217350593,-0.013003355737010952,-0.017015335178597487,0.004582027873296588,-0.014278090316036381,-0.018291819644683786,0.0033118900319147842,4.4870069501850125,16.904002394890206,-8.7349638810706,0.5,0.5,-0.5
