% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=845556, Mon Nov  4 16:00:26 2024
1 7 -0.00793663644816048 0.02956255865703094 0.2555721588782607 0.29340949718014586 0.8190510327803877 1.0031074061325609 1.150187348853823
2 14 -0.00793663644816048 0.02956255865703094 0.2555721588782607 0.29340949718014586 0.8190510327803877 1.0031074061325609 1.150187348853823
3 21 -0.00793663644816048 0.02956255865703094 0.2555721588782607 0.29340949718014586 0.8190510327803877 1.0031074061325609 1.150187348853823
4 28 -0.11583074037014139 -0.0223975124494427 0.33977452616644344 0.36706531111770674 0.701573532298345 1.0526325368118032 1.1831142469024585
5 35 -0.11583074037014139 -0.0223975124494427 0.33977452616644344 0.36706531111770674 0.701573532298345 1.0526325368118032 1.1831142469024585
6 42 -0.11583074037014139 -0.0223975124494427 0.33977452616644344 0.36706531111770674 0.701573532298345 1.0526325368118032 1.1831142469024585
7 49 -0.4266854449716552 -0.29958440765476246 0.27642413857779413 0.3413259500050869 0.6418855125198185 1.039054728027237 1.2281483057763891
8 56 -0.4266854449716552 -0.29958440765476246 0.27642413857779413 0.3413259500050869 0.6418855125198185 1.039054728027237 1.2281483057763891
9 63 -0.4266854449716552 -0.29958440765476246 0.27642413857779413 0.3413259500050869 0.6418855125198185 1.039054728027237 1.2281483057763891
10 70 -0.5233547279746102 -0.34647089620143384 0.18594968090030875 0.18653937482771327 0.6065709468297513 1.0529534085657117 1.2342450347689915
11 77 -0.5233547279746102 -0.34647089620143384 0.18594968090030875 0.18653937482771327 0.6065709468297513 1.0529534085657117 1.2342450347689915
12 84 -0.5233547279746102 -0.34647089620143384 0.18594968090030875 0.18653937482771327 0.6065709468297513 1.0529534085657117 1.2342450347689915
13 91 -0.6376367192942541 -0.4454784139707869 0.20369200381620547 0.22792383775506897 0.52278541923463 1.039792371040219 1.2827810532441741
14 98 -0.6376367192942541 -0.4454784139707869 0.20369200381620547 0.22792383775506897 0.52278541923463 1.039792371040219 1.2827810532441741
15 105 -0.6376367192942541 -0.4454784139707869 0.20369200381620547 0.22792383775506897 0.52278541923463 1.039792371040219 1.2827810532441741
16 112 -0.48275703218396837 -0.3570157094729013 0.24603652806852436 0.32131261787126575 0.6408141407646063 1.0092763042232067 1.2532831199412462
17 119 -0.48275703218396837 -0.3570157094729013 0.24603652806852436 0.32131261787126575 0.6408141407646063 1.0092763042232067 1.2532831199412462
18 126 -0.48275703218396837 -0.3570157094729013 0.24603652806852436 0.32131261787126575 0.6408141407646063 1.0092763042232067 1.2532831199412462
19 133 -0.4666272574255881 -0.3332109290385312 0.19569986530595368 0.23858713503372514 0.6683588393560222 1.0266625727429808 1.2244429033578637
20 140 -0.4666272574255881 -0.3332109290385312 0.19569986530595368 0.23858713503372514 0.6683588393560222 1.0266625727429808 1.2244429033578637
21 147 -0.4666272574255881 -0.3332109290385312 0.19569986530595368 0.23858713503372514 0.6683588393560222 1.0266625727429808 1.2244429033578637
22 154 -0.5481225095643867 -0.37435341915829307 0.1534015785020466 0.15555082064939954 0.6150449107087955 1.0361101694291852 1.244265033912243
23 161 -0.5481225095643867 -0.37435341915829307 0.1534015785020466 0.15555082064939954 0.6150449107087955 1.0361101694291852 1.244265033912243
24 168 -0.5481225095643867 -0.37435341915829307 0.1534015785020466 0.15555082064939954 0.6150449107087955 1.0361101694291852 1.244265033912243
25 175 -0.5681542395727319 -0.37551624316331433 0.22944813465624747 0.2384649308533505 0.5422928839928298 1.0660302789140064 1.2527960218683907
26 182 -0.5681542395727319 -0.37551624316331433 0.22944813465624747 0.2384649308533505 0.5422928839928298 1.0660302789140064 1.2527960218683907
27 189 -0.5681542395727319 -0.37551624316331433 0.22944813465624747 0.2384649308533505 0.5422928839928298 1.0660302789140064 1.2527960218683907
28 196 -0.6784272901389985 -0.48215507114162415 0.22193714385702154 0.26036232985919566 0.4825274835901632 1.0346510040958643 1.3025607576245972
29 203 -0.6784272901389985 -0.48215507114162415 0.22193714385702154 0.26036232985919566 0.4825274835901632 1.0346510040958643 1.3025607576245972
30 210 -0.6784272901389985 -0.48215507114162415 0.22193714385702154 0.26036232985919566 0.4825274835901632 1.0346510040958643 1.3025607576245972
31 217 -0.540683020311272 -0.3636834040270416 0.3709285723953649 0.4387996149186033 0.4650833870253786 1.0785568534917664 1.2729542634749065
32 224 -0.540683020311272 -0.3636834040270416 0.3709285723953649 0.4387996149186033 0.4650833870253786 1.0785568534917664 1.2729542634749065
33 231 -0.540683020311272 -0.3636834040270416 0.3709285723953649 0.4387996149186033 0.4650833870253786 1.0785568534917664 1.2729542634749065
34 238 -0.4378489803696062 -0.27498676504236824 0.44996842936594916 0.5287579455081504 0.4468623040127988 1.0995410573355748 1.2614767316465805
35 245 -0.4378489803696062 -0.27498676504236824 0.44996842936594916 0.5287579455081504 0.4468623040127988 1.0995410573355748 1.2614767316465805
36 252 -0.4378489803696062 -0.27498676504236824 0.44996842936594916 0.5287579455081504 0.4468623040127988 1.0995410573355748 1.2614767316465805
37 259 -0.3451518631403141 -0.19840082965144165 0.4756901527464781 0.5536361133902455 0.4726229422005608 1.1000296978378374 1.2516238326192424
38 266 -0.3451518631403141 -0.19840082965144165 0.4756901527464781 0.5536361133902455 0.4726229422005608 1.1000296978378374 1.2516238326192424
39 273 -0.3451518631403141 -0.19840082965144165 0.4756901527464781 0.5536361133902455 0.4726229422005608 1.1000296978378374 1.2516238326192424
40 280 -0.5701128535109956 -0.39086453505367014 0.446286431711604 0.5460884355093699 0.3657153063215321 1.0708568044700233 1.3113039384682703
41 287 -0.5701128535109956 -0.39086453505367014 0.446286431711604 0.5460884355093699 0.3657153063215321 1.0708568044700233 1.3113039384682703
42 294 -0.5701128535109956 -0.39086453505367014 0.446286431711604 0.5460884355093699 0.3657153063215321 1.0708568044700233 1.3113039384682703
43 301 -0.2971004795812985 -0.1605537551684874 0.5758485272203142 0.684769230270437 0.37598192037642547 1.082531361842972 1.2987545750358134
44 308 -0.2971004795812985 -0.1605537551684874 0.5758485272203142 0.684769230270437 0.37598192037642547 1.082531361842972 1.2987545750358134
45 315 -0.2971004795812985 -0.1605537551684874 0.5758485272203142 0.684769230270437 0.37598192037642547 1.082531361842972 1.2987545750358134
46 322 -0.2597274380155359 -0.15397030533348072 0.6178074321137101 0.7693095452473853 0.35745254394811915 1.0471112896341614 1.3325860669936864
47 329 -0.2597274380155359 -0.15397030533348072 0.6178074321137101 0.7693095452473853 0.35745254394811915 1.0471112896341614 1.3325860669936864
