% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=887382, Thu Feb  6 02:34:34 2025, <python>{}</python>
1 7 1.205574390150917e-10 1.0000333338888951 2.5567390369547347 2.5567390369547347e+00 2.571866818869942 2.590056866128578 0.023486434740953133   
2 14 1.8329489169595576e-10 1.3474605207941501 2.5457115610245 2.5457115610245000e+00 2.55609643695821 2.5606232567993232 0.0028971568338018727   
3 21 3.136596063404521e-10 1.6118320220677615 2.5379199102363916 2.5379199102363916e+00 2.5460744096835293 2.5509228051958064 0.001252713434258368   
4 28 5.730060502600567e-10 1.9388362075014658 2.532342596977388 2.5323425969773878e+00 2.5382825074918496 2.5427699178402436 0.002963343002204244   
5 35 6.266926644436042e-10 2.346831223790145 2.5319144321392946 2.5319144321392946e+00 2.535663673204574 2.5517168621665736 0.008756541478077917   
6 42 5.653199140305788e-10 2.226995616493994 2.5310885880183522 2.5310885880183522e+00 2.534416009075818 2.5494380415394753 0.0072014846580072955   
7 49 4.97242491616603e-10 2.0973134027270244 2.530608583118028 2.5306085831180281e+00 2.5330361610108985 2.542058167831572 0.004657773959324096   
8 56 4.4421123173182587e-10 1.969829329526455 2.530263638595846 2.5302636385958461e+00 2.5320349056434472 2.537588986881546 0.0031414360921067086   
9 63 4.022315462427908e-10 1.849458918693371 2.529986846058489 2.5299868460584891e+00 2.531332807957339 2.535086072974391 0.0022708267744948607   
10 70 3.670560735146136e-10 1.7371777411090468 2.529760771001028 2.5297607710010279e+00 2.5308202928911467 2.533550604987565 0.0017141574668237958   
11 77 2.9383343449476176e-10 1.6327388666616218 2.5296052474020287 2.5296052474020287e+00 2.5306028597335484 2.5341482495004573 0.000805769957681779   
12 84 2.7045936675724314e-10 1.555385883752137 2.5295360106449016 2.5295360106449016e+00 2.5307728340520517 2.5327797576262308 0.0016511661820568513   
13 91 2.6924628664298684e-10 1.6085301602063207 2.5292204670595355 2.5292204670595355e+00 2.530191355905622 2.5313278097139715 0.0012206794979436886   
14 98 2.713682773114749e-10 1.6653555145400971 2.52908238511632 2.5290823851163200e+00 2.5298806366625777 2.531386811402509 0.0010859011981696476   
15 105 3.3702082985503584e-10 1.725835302715906 2.5278022364897486 2.5278022364897486e+00 2.5287940540668314 2.529274265623423 8.206192002946366e-05   
16 112 5.593768370420039e-10 2.6357489055168433 2.5270784769351464 2.5270784769351464e+00 2.5276842941002577 2.528370477556041 0.000802928433819794   
17 119 1.1320243043766067e-09 3.321896533857807 2.5264555834022033 2.5264555834022033e+00 2.5268525724281767 2.5274748859985263 0.0006570135541346112   
18 126 2.3995900820003923e-09 4.072718962035994 2.5262277888201106 2.5262277888201106e+00 2.5263421179132424 2.5267236176731145 0.00034178720199129486   
19 133 3.741644751479753e-09 4.998417342556042 2.526225546163441 2.5262255461634409e+00 2.5262462007007986 2.5262917956436626 3.141731939626524e-05   
20 140 3.999510246842414e-09 5.0863048283188474 2.526225546163441 2.5262255484219680e+00 2.5262520895337524 2.526545142215655 5.917580614900331e-05   
21 147 3.6363871817743818e-09 4.702565000143357 2.526225546163441 2.5262258298775300e+00 2.526240948585145 2.5264349231304815 3.849294866142827e-05   
22 154 3.0756591716099358e-09 4.430186450972898 2.526225546163441 2.5262271259265097e+00 2.5262316106520095 2.526313844301881 1.3929056375872051e-05   
23 161 2.608668217454351e-09 4.184475370742763 2.526225546163441 2.5262272015979130e+00 2.526230821185053 2.5262633316900915 5.7741294345881045e-06   
24 168 2.1293792777671964e-09 3.9180201644966264 2.526225546163441 2.5262261669555541e+00 2.526228165748883 2.5262474009622498 4.0448475577825604e-06   
25 175 1.8739700737422085e-09 3.6800817451096104 2.526225546163441 2.5262259565925542e+00 2.5262273451480177 2.5262344036812117 1.433324176236539e-06   
26 182 1.5483140848216401e-09 3.3730233820773163 2.526225546163441 2.5262255607149409e+00 2.5262267183861296 2.526234866026669 2.7097330699277222e-06   
27 189 1.3058054862268626e-09 3.1880456012205314 2.526225546163441 2.5262256808334205e+00 2.5262262319754494 2.52622870881772 7.396393630898501e-07   
28 196 1.060445401593023e-09 2.9694563478642757 2.526225546163441 2.5262255914945739e+00 2.5262258968611575 2.526227311253492 5.287261668485144e-07   
29 203 9.318048875244845e-10 2.7939014251226917 2.526225546163441 2.5262255876445949e+00 2.5262257162934785 2.5262261178612953 2.3284615879859416e-07   
30 210 7.701154169179519e-10 2.5557209629833277 2.526225546163441 2.5262255487874352e+00 2.526225664709375 2.526226279893262 2.874469737790264e-07   
31 217 6.280538731141022e-10 2.4678169388818176 2.526225546163441 2.5262255485460461e+00 2.5262255649793635 2.526227364309694 1.5028540545358737e-07   
32 224 4.631025157969266e-10 2.751207613608783 2.526225546163441 2.5262255478959701e+00 2.5262255834985177 2.526225703257876 8.376695692646763e-08   
33 231 3.6988931532994575e-10 2.629435986606753 2.526225546163441 2.5262255476303950e+00 2.5262255505178333 2.5262259820851773 4.713553103385948e-08   
34 238 2.7525844080312405e-10 2.905510725501598 2.526225546163441 2.5262255479748532e+00 2.5262255555483777 2.526225573474148 1.548812500473673e-08   
35 245 2.2110335301800168e-10 2.9216656885043233 2.526225546163441 2.5262255475399669e+00 2.526225548547179 2.526225642014602 1.195045395974148e-08   
36 252 1.8040830653613964e-10 3.169181337910171 2.526225546163441 2.5262255477683770e+00 2.526225548340133 2.526225590291365 8.197510226182203e-09   
37 259 1.3380164094713683e-10 3.37685035438565 2.526225546163441 2.5262255475720266e+00 2.5262255485579015 2.5262255503529767 1.232915547433322e-09   
38 266 1.1512754542044278e-10 3.4603337383454478 2.526225546163441 2.5262255474282891e+00 2.526225548034436 2.526225554797713 1.3114802577263163e-09   
39 273 1.5724309735230834e-10 3.5900325682028864 2.526225546163441 2.5262255474521735e+00 2.526225547842271 2.5262255484323637 5.186482354702093e-10   
40 280 2.2031198203079894e-10 3.819750413265755 2.526225546163441 2.5262255478768592e+00 2.5262255481105305 2.526225548340615 2.6983126844015715e-10   
41 287 2.3356803826171433e-10 4.764426389299126 2.526225546163441 2.5262255479327340e+00 2.526225548295135 2.5262255496886574 8.060578871038615e-10   
42 294 2.2298451619821063e-10 4.674459058918225 2.526225546163441 2.5262255473789943e+00 2.5262255483064857 2.526225549076048 7.633511600602105e-10   
43 301 2.009755966496524e-10 5.028699260336895 2.526225546163441 2.5262255474992816e+00 2.526225548408486 2.5262255513272214 1.0242628967205292e-09   
44 308 1.7868698503904398e-10 5.284908557341584 2.526225546163441 2.5262255477874844e+00 2.5262255484813965 2.526225550476273 1.5154304477960068e-09   
45 315 1.602096156746559e-10 5.677083885362142 2.526225546163441 2.5262255478270723e+00 2.5262255480290534 2.5262255489734042 5.284483961531805e-10   
46 322 1.504818046278317e-10 6.3091281263238335 2.526225546163441 2.5262255478548208e+00 2.526225548464183 2.5262255488379752 6.291478449327315e-10   
47 329 1.3282043285927902e-10 5.969122660209243 2.526225546163441 2.5262255474284623e+00 2.5262255481445233 2.526225548313565 1.9707480092279184e-10   
48 336 1.2100829975608608e-10 6.5972912635757375 2.526225546163441 2.5262255480482851e+00 2.5262255483316434 2.526225548702583 2.848046243286717e-10   
49 343 1.1612978132665255e-10 6.622832432125022 2.526225546163441 2.5262255477408759e+00 2.526225548116525 2.526225548426978 2.4639401630111024e-10   
50 350 1.0218070963297683e-10 6.878043686432329 2.526225546163441 2.5262255478350983e+00 2.526225548305572 2.52622554902927 5.236504563299604e-10   
51 357 9.197506321588268e-11 7.464426008213717 2.526225546163441 2.5262255480463374e+00 2.526225548276222 2.5262255484959577 2.4806423581935633e-10   
52 364 9.639549960619902e-11 7.522806958292806 2.526225546163441 2.5262255479443882e+00 2.52622554811573 2.526225548683842 3.7405278874302894e-10   
53 371 8.876707272534647e-11 8.054385713833287 2.526225546163441 2.5262255479095574e+00 2.5262255482632536 2.5262255488068006 2.1221957524630852e-10   
54 378 8.03309282800111e-11 8.351078952284077 2.526225546163441 2.5262255478997360e+00 2.526225548195378 2.5262255485194745 2.7257840429228963e-10   
55 385 7.31261184540807e-11 8.135482806404738 2.526225546163441 2.5262255479314049e+00 2.526225548123193 2.526225548612149 3.5587932600833483e-10   
