7.77621439,4.29651570,4.31273568,4.35884905,4.44058152,4.52060727
7.77610900,4.29892549,4.31269457,4.35863568,4.43889652,4.51892228
7.77589862,4.29855967,4.31278471,4.35847707,4.43874042,4.51876618
7.77515198,4.29831404,4.31485316,4.36054422,4.43860958,4.51863534
7.77477380,4.29813044,4.31320913,4.36061136,4.43854244,4.51856820
7.77708230,4.29799784,4.31325531,4.36068015,4.43822551,4.51825126
7.77674513,4.29753508,4.31324887,4.36058312,4.43837382,4.51839958
8.50586151,5.00105904,5.00519347,5.05028975,5.12704451,5.20707026
8.04347613,4.53798357,4.54417711,4.58768120,4.66403867,4.74406443
8.02472114,4.51881984,4.52522286,4.57090662,4.64471476,4.72474051
8.01516690,4.51493998,4.51812843,4.56273811,4.63600136,4.71602711
8.01025215,4.51139857,4.51298834,4.55922616,4.63235741,4.71238316
8.00836987,4.50929027,4.51080850,4.55695135,4.63213451,4.71216026
8.00734717,4.50774648,4.50935055,4.55550258,4.63058514,4.71061090
8.00750066,4.50641779,4.50849819,4.55431563,4.62945610,4.70948185
8.00781810,4.50603598,4.50751751,4.55371985,4.62889278,4.70891854
8.00823768,4.50539526,4.50709067,4.55325656,4.62828007,4.70830583
8.00419403,4.50490747,4.50680943,4.55285291,4.62808546,4.70811122
8.00673476,4.50312068,4.50659199,4.55138856,4.62802310,4.70804885
8.00318639,4.50281588,4.50604338,4.55097076,4.62646734,4.70649309
8.00340769,4.50276582,4.50593742,4.55031736,4.62605107,4.70607682
8.00596624,4.50234928,4.50574004,4.55017921,4.62598545,4.70601120
8.00289355,4.50230162,4.50545933,4.55225965,4.62593244,4.70595820
8.00306816,4.50238194,4.50515778,4.55200592,4.62797095,4.70799671
8.00377724,4.50227622,4.50298886,4.55218570,4.62807642,4.70810217
8.00378903,4.50210297,4.50310435,4.55209169,4.62780784,4.70783360
8.00492542,4.50190918,4.50319931,4.55126967,4.62689111,4.70691687
8.80810573,5.26948456,5.25962897,5.30627963,5.38034761,5.46037337
8.34553688,4.80689779,4.79698105,4.84354984,4.91770047,4.99772623
8.32609684,4.78779160,4.77778997,4.82389274,4.89908161,4.97910736
8.31872040,4.78410634,4.77075965,4.81718710,4.89205413,4.97207988
8.31580505,4.78058184,4.76680811,4.81371458,4.88742708,4.96745284
8.31468652,4.77857444,4.76716996,4.81131010,4.88542179,4.96544755
8.31018885,4.77665718,4.76255413,4.80985904,4.88388649,4.96391225
8.30931350,4.77559692,4.76379349,4.81119868,4.88273552,4.96276127
8.30881610,4.77456301,4.76322133,4.81052937,4.88189087,4.96191662
8.30870661,4.77383309,4.76271611,4.80990879,4.88376185,4.96378760
8.30889285,4.77219036,4.76220917,4.80884480,4.88331160,4.96333735
8.30875101,4.77179676,4.76195437,4.80849166,4.88151094,4.96153670
8.30832795,4.77161443,4.76173707,4.80798776,4.88089951,4.96092527
8.30937382,4.77139624,4.76139597,4.80732640,4.88070455,4.96073030
8.30677086,4.77092780,4.76111112,4.80721612,4.88041922,4.96044497
8.30760282,4.77096002,4.76093488,4.80664817,4.88007395,4.96009970
8.30802219,4.77076392,4.75992979,4.80656477,4.88001819,4.96004395
8.30818012,4.77081425,4.75954329,4.80651446,4.87981870,4.95984446
8.30816015,4.77062473,4.75904806,4.80636666,4.87970328,4.95972904
8.30794220,4.77072837,4.75876097,4.80627048,4.88128258,4.96130833
9.11760315,5.57730092,5.55312031,5.59736973,5.67208333,5.75210909
8.65587813,5.11431911,5.08981689,5.13444140,5.20876732,5.28879308
8.63766042,5.09509295,5.07074175,5.11578044,5.18986693,5.26989269
8.63093783,5.08821407,5.06386801,5.10976968,5.18304656,5.26307232
8.62724149,5.08466883,5.05913667,5.10631955,5.17960427,5.25963002
8.62502044,5.08535670,5.05656456,5.10412954,5.17692787,5.25695362
8.62262157,5.08246459,5.05509749,5.10296538,5.17777559,5.25780134
8.62094257,5.08133466,5.05658794,5.10221941,5.17680575,5.25683151
8.61922104,5.08042610,5.05578520,5.10139095,5.17608498,5.25611074
8.61923603,5.07992601,5.05498371,5.10101168,5.17543924,5.25546500
8.61883066,5.07942760,5.05462363,5.09895397,5.17495466,5.25498042
8.61568034,5.07909330,5.05383827,5.09835213,5.17469630,5.25472205
8.61656274,5.07861546,5.05396695,5.09843645,5.17451881,5.25454457
8.61695586,5.07813475,5.05392056,5.09829629,5.17434009,5.25436585
8.61808253,5.07783216,5.05293800,5.09815913,5.17237013,5.25239589
8.61499322,5.07776041,5.05291537,5.09770976,5.17234326,5.25236901
8.61575381,5.07764504,5.05260941,5.09758402,5.17210319,5.25212895
8.61666722,5.07739978,5.05248073,5.09721141,5.17385331,5.25387907
8.61793751,5.07996411,5.05238603,5.09749539,5.17372993,5.25375568
8.61568432,5.07835120,5.05232783,5.09723536,5.17358341,5.25360917
9.49276544,5.91073498,5.87095612,5.91326063,5.98829670,6.06832245
9.03014984,5.44765876,5.40775661,5.45028643,5.52553728,5.60556304
9.00777119,5.42816061,5.38884344,5.43027293,5.50638817,5.58641393
9.00136786,5.42130176,5.38216172,5.42355397,5.49990249,5.57992824
8.99907737,5.41753868,5.37811052,5.42009356,5.49571072,5.57573647
8.99662016,5.41520892,5.37584799,5.41771937,5.49322967,5.57325542
8.99574763,5.41388037,5.37404006,5.41592418,5.49178136,5.57180712
8.99454906,5.41288219,5.37291825,5.41333135,5.49083125,5.57085700
8.99423519,5.41226690,5.37214029,5.41499100,5.49252938,5.57255513
8.99352401,5.41001880,5.37139672,5.41438110,5.49169553,5.57172129
8.99285144,5.40970379,5.37155760,5.41404732,5.49102550,5.57105126
8.99297815,5.41209257,5.37121801,5.41338884,5.49087611,5.57090186
8.99221793,5.41148548,5.37095783,5.41290582,5.49059372,5.57061948
8.98903787,5.41245514,5.37051012,5.41291249,5.48866195,5.56868771
8.99007648,5.41262157,5.37035557,5.41287036,5.48832641,5.56835217
8.99046910,5.41254132,5.37011393,5.41136997,5.48839458,5.56842033
8.99148994,5.41226698,5.36991711,5.41098206,5.48821288,5.56823864
8.99030448,5.41216280,5.36976203,5.41084755,5.48793244,5.56795819
8.98956157,5.41190235,5.36951535,5.41084048,5.48774160,5.56776736
8.98893157,5.41048822,5.36943189,5.41088652,5.48800712,5.56803288
9.84254093,6.25935839,6.20076392,6.24493023,6.31927013,6.39929589
9.37905266,5.79656894,5.73648252,5.78183473,5.85601963,5.93604539
9.36046697,5.77770656,5.71719815,5.76283574,5.83696665,5.91699241
9.35340074,5.77068175,5.71068292,5.75558237,5.82910082,5.90912658
9.35064931,5.76672810,5.70702651,5.75182988,5.82519323,5.90521899
9.34707178,5.76763634,5.70493955,5.74943899,5.82303471,5.90306046
9.34706890,5.76592902,5.70319718,5.74792905,5.82134317,5.90136893
9.34355329,5.76502094,5.70245613,5.74688997,5.82018230,5.90020806
9.34329831,5.76424515,5.70174904,5.74569713,5.81923107,5.89925682
9.34261073,5.76285468,5.70142812,5.74518186,5.81867401,5.89869976
9.34257941,5.76257215,5.69914143,5.74718251,5.82088552,5.90091128
9.34278765,5.76212129,5.69873623,5.74669163,5.82071139,5.90073714
9.34285320,5.76186552,5.69828224,5.74627225,5.82035572,5.90038148
9.34289173,5.76169183,5.69835225,5.74590307,5.81910333,5.89912909
9.34385491,5.76135530,5.69816969,5.74560771,5.81949032,5.89951607
9.33924750,5.76100552,5.69781989,5.74456067,5.81950432,5.89953008
9.34013288,5.76084592,5.70012378,5.74448192,5.81959809,5.89962385
9.34094245,5.76067301,5.70011317,5.74438934,5.81933166,5.89935742
9.34099126,5.76056494,5.70017886,5.74441140,5.81902976,5.89905552
9.34033244,5.76195921,5.70045679,5.74426882,5.81907193,5.89909769
10.22244826,6.62224140,6.54404744,6.58634989,6.65926449,6.73929025
9.76000777,6.15942367,6.08109826,6.12337810,6.19606745,6.27609321
9.74274243,6.13885125,6.06116131,6.10441359,6.17738398,6.25740973
9.73274139,6.13216619,6.05443144,6.09747177,6.17065809,6.25068385
9.72936785,6.12847507,6.05062783,6.09385538,6.16711156,6.24713731
9.72828804,6.12632481,6.04836928,6.09168434,6.16488967,6.24491542
9.72781250,6.12487117,6.04695634,6.08853032,6.16304551,6.24307127
9.72339813,6.12359251,6.04575801,6.08729906,6.16239617,6.24242192
9.72301218,6.12296865,6.04505096,6.08636606,6.16174488,6.24177064
9.72501923,6.12234539,6.04428480,6.08570513,6.16055175,6.24057750
9.72429391,6.12199579,6.04422577,6.08545670,6.16015225,6.24017801
9.72023353,6.12054647,6.04363923,6.08501101,6.15975330,6.23977906
9.72376733,6.12005559,6.04281868,6.08464977,6.15908436,6.23911012
9.72346426,6.12008666,6.04265862,6.08706920,6.15911976,6.23914552
9.71978906,6.12249726,6.04249898,6.08644238,6.16161350,6.24163926
9.72164354,6.12227059,6.04208308,6.08640770,6.16092608,6.24095184
9.71890782,6.12221562,6.04440521,6.08628955,6.16055205,6.24057781
9.71984161,6.12193039,6.04413582,6.08643223,6.16070724,6.24073300
9.72044175,6.12181446,6.04400753,6.08631168,6.16070015,6.24072591
9.72102510,6.12062984,6.04395455,6.08601596,6.16060817,6.24063393
10.59269139,6.99017806,6.89542925,6.93617525,7.00839488,7.08842064
10.12944870,6.52710167,6.43267569,6.47320535,6.54565431,6.62568007
10.11028320,6.50823200,6.41344137,6.45401973,6.52760834,6.60763409
10.10388484,6.49996362,6.40659922,6.44596015,6.52074553,6.60077128
10.10035484,6.49604679,6.40283896,6.44537020,6.52011283,6.60013859
10.09759368,6.49380387,6.40025526,6.44322783,6.51772598,6.59775174
10.09673530,6.49284611,6.39867894,6.44159644,6.51661965,6.59664540
10.09550529,6.49188480,6.39759886,6.44018411,6.51547560,6.59550136
10.09482913,6.49087302,6.39697287,6.43920838,6.51353708,6.59356283
10.09200902,6.49002561,6.39744778,6.43867363,6.51111768,6.59114343
10.09149356,6.49249282,6.39667489,6.43799133,6.51063182,6.59065758
10.09099085,6.49183839,6.39640140,6.43749160,6.51047838,6.59050414
10.09025519,6.49134103,6.39606063,6.43724274,6.51022574,6.59025149
10.09002546,6.49003625,6.39573499,6.43486365,6.50995225,6.58997801
10.09352034,6.48961358,6.39549297,6.43470686,6.50981405,6.58983980
10.08976085,6.48960178,6.39683181,6.43448478,6.50963064,6.58965639
10.08964977,6.48944071,6.39678392,6.43437223,6.51103380,6.59105956
10.08966320,6.49012523,6.39687232,6.43417901,6.50768597,6.58771173
10.08922422,6.49032613,6.39688335,6.43381101,6.50891108,6.58893684
10.08922092,6.49053937,6.39656276,6.43375468,6.50928370,6.58930946
10.91997263,7.36122487,7.25264704,7.29011108,7.36554630,7.44557205
10.45857548,6.89807850,6.78966934,6.82719730,6.90331523,6.98334099
10.43593981,6.87922112,6.77086846,6.80794936,6.88408798,6.96411373
10.42919401,6.87229427,6.76698728,6.80087213,6.87710502,6.95713078
10.42588525,6.86864697,6.76214419,6.79938005,6.87632541,6.95635117
10.42463028,6.86642420,6.75997715,6.79716272,6.87393647,6.95396222
10.42209158,6.86489404,6.75852882,6.79580958,6.87200043,6.95202618
10.42123233,6.86250256,6.75758588,6.79480310,6.87100423,6.95102999
10.42004611,6.86418073,6.75667437,6.79404622,6.86981787,6.94984363
10.42267423,6.86383313,6.75613991,6.79316103,6.86922989,6.94925564
10.41838513,6.86636752,6.75570413,6.79256512,6.86903331,6.94905907
10.41840571,6.86579303,6.75526455,6.79222963,6.86876526,6.94879101
10.41765289,6.86545112,6.75480706,6.78985772,6.86826710,6.94829285
10.41867733,6.86516887,6.75373615,6.78995586,6.86787393,6.94789968
10.41772072,6.86484911,6.75357024,6.78957168,6.86663573,6.94666148
10.42098103,6.86344436,6.75340879,6.78956755,6.86676633,6.94679209
10.41778255,6.86351891,6.75324227,6.78960511,6.86664063,6.94666639
10.41801837,6.86320627,6.75275688,6.78956260,6.86663749,6.94666325
10.41853742,6.86310304,6.75278998,6.78951801,6.86646322,6.94648898
10.41786818,6.86317827,6.75293496,6.79081612,6.86630338,6.94632914
11.29029196,7.73895880,7.61673582,7.65070692,7.72775131,7.80777707
10.82598826,7.27647254,7.15103472,7.18768577,7.26443801,7.34446377
10.80599266,7.25820517,7.13208973,7.16809796,7.24501459,7.32504034
10.79970707,7.25137248,7.12507895,7.16123428,7.23809425,7.31812000
10.79510993,7.24771456,7.12149536,7.15769653,7.23441262,7.31443838
10.79370751,7.24566986,7.11910182,7.15555471,7.23013644,7.31016220
10.79247466,7.24688615,7.11754746,7.15706950,7.23192081,7.31194657
10.79161741,7.24555755,7.11661532,7.15607229,7.23045270,7.31047846
10.79207878,7.24452930,7.11894375,7.15439131,7.22987078,7.30989654
10.79206508,7.24367653,7.11684374,7.15375277,7.22961070,7.30963646
10.79085883,7.24350143,7.11636457,7.15349774,7.22922584,7.30925159
10.78807684,7.24327235,7.11599010,7.15334354,7.22875216,7.30877791
10.78854840,7.24177792,7.11565643,7.15304534,7.22791853,7.30794428
10.78897232,7.24150244,7.11530936,7.15277300,7.22799251,7.30801826
10.78877224,7.24145931,7.11528955,7.15265861,7.22765353,7.30767928
10.78883565,7.24147492,7.11495615,7.15270046,7.22750145,7.30752720
10.78916124,7.24156036,7.11490264,7.15156670,7.22776967,7.30779543
10.78947443,7.24138002,7.11470822,7.15152937,7.22724468,7.30727044
10.79001601,7.24112866,7.11250160,7.15146137,7.22726392,7.30728968
10.78617017,7.24133330,7.11229561,7.15098745,7.22696414,7.30698990
11.67582882,8.12569512,7.98102831,8.01674382,8.08928825,8.16931401
11.21222049,7.66267166,7.51809321,7.55394391,7.62648757,7.70651332
11.19354114,7.64366062,7.49889403,7.53459955,7.60753928,7.68756504
11.18659014,7.63668991,7.49207853,7.52760898,7.60030422,7.68032998
11.18293851,7.63325514,7.48799770,7.52367733,7.59671611,7.67674187
11.18054440,7.63108581,7.48562627,7.52160225,7.59422055,7.67424630
11.17970510,7.62854135,7.48387885,7.51981012,7.59273162,7.67275738
11.17892820,7.62745140,7.48255677,7.51871675,7.59141517,7.67144093
11.17778797,7.62630438,7.48180177,7.51628913,7.59082985,7.67085560
11.17707006,7.62551287,7.47992178,7.51578982,7.58924274,7.66926850
11.17612391,7.62515271,7.48228816,7.51510509,7.58912211,7.66914787
11.17651389,7.62485762,7.48174805,7.51503232,7.58872870,7.66875445
11.17666946,7.62456571,7.48156056,7.51788957,7.58872488,7.66875064
11.17728118,7.62409973,7.48127455,7.51793109,7.59136658,7.67139234
11.17682446,7.62406629,7.48128415,7.51754985,7.59105252,7.67107828
11.17664951,7.62404090,7.48216138,7.51754068,7.59107337,7.67109912
11.17679539,7.62304257,7.48196930,7.51746559,7.59071402,7.67073978
11.17641147,7.62265505,7.48197695,7.51605819,7.59070400,7.67072976
11.17516413,7.62257361,7.48083628,7.51560475,7.58984628,7.66987204
11.17531651,7.62549636,7.48054426,7.51563946,7.59023138,7.67025714
12.09600777,8.51158810,8.34955840,8.38320022,8.45751370,8.53753945
11.63213314,8.04859598,7.88667861,7.92005926,7.99476202,8.07478778
11.61335250,8.02967256,7.86757347,7.90461961,7.97553656,8.05556232
11.60605547,8.02277839,7.86037840,7.89782158,7.97260588,8.05263163
11.60192734,8.01833508,7.86001547,7.89464145,7.96532816,8.04535392
11.59921989,8.01592086,7.85760493,7.89250776,7.96625207,8.04627782
11.59805769,8.01434364,7.85598861,7.89026212,7.96456542,8.04459117
11.59395906,8.01331572,7.85497681,7.88885557,7.96336232,8.04338808
11.59338424,8.01216179,7.85407551,7.88801106,7.96258588,8.04261164
11.59431115,8.01127273,7.85355533,7.88767459,7.96295238,8.04297813
11.59489381,8.01069788,7.85296523,7.88726335,7.96122469,8.04125045
11.59448891,8.01049633,7.85235653,7.88671316,7.96190552,8.04193128
11.59442051,8.01057076,7.85213835,7.88597038,7.96147295,8.04149870
11.59485975,8.00898940,7.85211126,7.88569443,7.96122683,8.04125258
11.59496447,8.01222907,7.85043440,7.88559865,7.96110621,8.04113197
11.59481966,8.01216504,7.85016050,7.88332830,7.95802681,8.03805256
11.59089513,8.01219109,7.84992629,7.88316135,7.95774648,8.03777224
11.59089863,8.01206365,7.84992162,7.88300610,7.95765902,8.03768478
11.59454283,8.01222836,7.84977813,7.88311476,7.95868118,8.03870694
11.59099665,8.01201014,7.84966509,7.88277423,7.95861293,8.03863868
12.49013737,8.90329803,8.72483980,8.75755187,8.83239885,8.91242461
12.02878645,8.44037563,8.26128474,8.29349179,8.36895946,8.44898522
12.00924404,8.42137703,8.24221716,8.27441261,8.34974867,8.42977443
12.00353646,8.41327035,8.23555120,8.26762238,8.34296699,8.42299275
11.99664424,8.40964867,8.23182651,8.26421959,8.33944073,8.41946648
11.99471159,8.40762847,8.22986031,8.26198512,8.33715656,8.41718232
11.99597852,8.40619194,8.22840532,8.26017329,8.33589131,8.41591707
11.99489371,8.40514305,8.22721441,8.25893796,8.33476132,8.41478708
11.99034686,8.40415927,8.23035601,8.26273013,8.33364359,8.41366935
11.99022366,8.40381368,8.22943322,8.25955078,8.33736036,8.41738612
11.99034143,8.40281965,8.22911427,8.25869741,8.33568596,8.41571172
11.98950123,8.40105823,8.22878754,8.25830594,8.33503665,8.41506240
11.98949106,8.40068678,8.22814839,8.25812545,8.33488208,8.41490784
11.98978244,8.40160702,8.22771712,8.25808109,8.33412875,8.41415451
11.98888561,8.40132849,8.22746856,8.25796059,8.33420885,8.41423461
11.98891421,8.40420542,8.22767723,8.25806825,8.33394306,8.41396882
11.99283428,8.40401963,8.22744302,8.25774618,8.33389008,8.41391584
11.99319083,8.40398721,8.22732960,8.25645603,8.33396539,8.41399114
11.99340691,8.40411716,8.22601519,8.25604428,8.33205701,8.41208276
11.99409868,8.40417335,8.22570294,8.25594544,8.33206434,8.41209010
12.90845224,9.29565243,9.10460087,9.13340849,9.20854197,9.28856772
12.44186747,8.83472133,8.64133940,8.67034616,8.74559601,8.82562177
12.42283429,8.81568432,8.62249275,8.65136439,8.72625536,8.80628112
12.41926047,8.80882900,8.61564866,8.64472013,8.71908932,8.79911508
12.41534155,8.80515622,8.61054245,8.64123980,8.71577518,8.79580094
12.40967279,8.80266729,8.61257874,8.63892080,8.71348499,8.79351074
12.41178974,8.80137857,8.61094040,8.63696499,8.71162094,8.79164670
12.40703195,8.79990967,8.60987302,8.63572574,8.70938853,8.78941429
12.40734617,8.79817718,8.60903795,8.63450949,8.70896603,8.78899179
12.40643787,8.79717145,8.60833895,8.63391279,8.70804932,8.78807508
12.40677087,8.79656196,8.60787193,8.63357159,8.70727113,8.78729689
12.40686973,8.79677064,8.60766479,8.63308014,8.70668615,8.78671190
12.40778458,8.79628752,8.60698884,8.63247736,8.71061159,8.79063735
12.40793449,8.79635769,8.60433112,8.63150102,8.71034252,8.79036828
12.40738262,8.79642011,8.60377411,8.63549063,8.71009087,8.79011662
12.40331852,8.79892671,8.60371649,8.63487543,8.70744928,8.78747503
12.40342043,8.79862853,8.60349653,8.63497207,8.70695287,8.78697863
12.40337399,8.79885775,8.60374524,8.63476662,8.70685040,8.78687615
12.40351026,8.79766293,8.60376010,8.63454935,8.70668190,8.78670766
12.40312553,8.79772841,8.60356502,8.63399818,8.70632746,8.78635322
13.29468141,9.69360380,9.48616552,9.51490264,9.58569855,9.66572431
12.83271579,9.23066889,9.02295908,9.05226617,9.12597793,9.20600369
12.81414808,9.21168561,9.00365854,9.02878116,9.10687635,9.18690211
12.80322975,9.20805790,8.99376906,9.02213582,9.09974169,9.17976745
12.80425805,9.20444416,8.99436946,9.01846779,9.09600050,9.17602626
12.79854036,9.20236525,8.99239502,9.01582688,9.09215322,9.17217897
12.79759771,9.20088981,8.99085058,9.01432058,9.09059129,9.17061705
12.79693756,9.20004546,8.98947464,9.01301933,9.08954965,9.16957540
