Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0.0,9.997225013683698,10.005100204701142,9.997225013683698,0.0789,0.0941,0.0789,0.9893,0.0789,0.0941,0.0789,0.9893,0.01,0.01,0.01,0.01,0.01,0.01,9.997225013683698,10.005100204701142,9.997225013683698
2.0,11.103414657784638,9.905498368785915,9.743121309101474,0.08870900202465869,0.0937982843974474,0.07578705391547155,0.9887309630342817,0.08873731518577561,0.09380384353348388,0.07588628536180456,0.9887202837637917,0.009619458657104674,-0.01060462292719779,-0.016221754053120808,0.009904187823497045,-0.010318433818895455,-0.015939291027188916,11.09908081643876,9.906249434309341,9.73128788174659
4.0,11.631391786224304,8.445750362406008,7.968981333208058,0.09571097262803727,0.08010108308454987,0.06146939560396493,0.990275082798391,0.09571909356524838,0.08010215347647734,0.06149766819169345,0.9902724559142614,0.00435971575325758,-0.01678882254756035,-0.012478697902458983,0.004251180914692465,-0.01692436865098386,-0.012544472779676153,11.630203049837847,8.446023282999702,7.965642742304534
6.0,11.68203373231011,6.65071907502277,6.5536757335436935,0.09806425176053905,0.06340783841190564,0.05061705101780436,0.9918673110355216,0.09813259355468978,0.06341772413668448,0.05087440123234495,0.9918467531059442,0.0003477684851097798,-0.01660360074858402,-0.009217726554664928,5.3808638451798405e-05,-0.01686354849492525,-0.009561789010633235,11.672360361948606,6.653050909940927,6.523571114763666
8.0,11.38882848686899,5.00721518031365,5.382512356482846,0.09691951002386141,0.04806454675733009,0.04211806755025329,0.993238378390394,0.09697776030066863,0.04807324751361311,0.042348210745069316,0.993222485612993,-0.002597369375360168,-0.01409200590011625,-0.007659887486671222,-0.002933861984200663,-0.01441353266576146,-0.008026798577911559,11.380913568072616,5.009158538393197,5.3557747459796134
10.0,10.858201646416058,3.6701361835624766,4.40187730922547,0.0932510848501037,0.03548390912201674,0.03510233501864985,0.9943907448503017,0.09327138598080278,0.0354870433725425,0.035184751993886626,0.9943858162388601,-0.004728724124980179,-0.011070568304175209,-0.006333079433340015,-0.0038824957137503406,-0.010227187769986549,-0.005484234975967056,10.85554799043955,3.670762909247694,4.3923453448539105
12.0,10.16422551403328,2.6354595373332463,3.6293915071532887,0.08776892965347739,0.0256953425269406,0.029409030574554504,0.9953750415198138,0.08779011891248995,0.025699239559944284,0.029498185893963372,0.9953704341280871,-0.006238889644791628,-0.00850497288745619,-0.005060480619059164,-0.006173580835955683,-0.008441654108740078,-0.004994192042948725,10.161538707558078,2.6359974845509746,3.6191064248487046
14.0,9.346216094320358,1.860171309576906,3.0074136619644816,0.08103295713477289,0.0183160693991614,0.024939354637759873,0.9962310023533755,0.08100739126581852,0.018310454429206084,0.024828937041615384,0.9962359427887985,-0.007244193662092546,-0.006251425092784514,-0.003917366465200351,-0.007580841578433744,-0.006599316280320582,-0.004227682841856454,9.349377714655498,1.8597036565846614,3.0201341107383666
16.0,8.46309008928574,1.2983044208541188,2.507636876317397,0.07358374050460997,0.012926062683503742,0.021268615546547347,0.9969784330814712,0.07351763782705155,0.012910484901064941,0.020984683750631984,0.9969895282077118,-0.007678729835924781,-0.004526024647811316,-0.003516973367898092,-0.008367111348373087,-0.005230197775983488,-0.004163349965310445,8.471093188779212,1.297514402981842,2.540316512434173
18.0,7.574048058533646,0.8982244548956234,2.1576955351732687,0.0658458101637426,0.009052805650908349,0.018093228286368505,0.9976246844800426,0.06588692440289896,0.009063438893937376,0.018269024590147922,0.9976186696371852,-0.007809638364643009,-0.0032190804974719673,-0.0028787458683673045,-0.007386384652958144,-0.00279392583413221,-0.002465086367548363,7.569145769486092,0.8984276617673955,2.137471702448642
