Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0,70.04501042559497,28.403906542161927,63.804078768092815,0.4082443753439844,0.4082443753439844,0.4082443753439844,0.7071,0.366144,0.464586,0.300017,0.74839,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69.89502648182571,14.123468628676852,69.89502648182571
2,74.81177437429066,19.65415731525671,69.4493089457782,0.4083737413184846,0.40811329633279714,0.4078078151888549,0.7073663906553765,0.41471436582468946,0.452380773319058,0.3606374213823079,0.7023562351176194,0.05164037861832332,-0.05250494004056538,-0.1747394211614058,0.05164638979997464,-0.05253162447164567,-0.17472350411990167,69.89359886981087,14.14018916932299,69.83546213036112
4,69.81196090760825,19.416564940427083,67.90175971128167,0.4087608392419821,0.4077190588993086,0.40649714588210784,0.7081241527459382,0.39064324819020624,0.42972117433640084,0.3714021793204084,0.7244294211076748,0.10323190824140369,-0.10499665904201583,-0.3495688521351441,0.10319277959871431,-0.10516336891890679,-0.3495436606462944,69.88847401620659,14.188405235172961,69.65600426355675
6,69.80716688487881,19.23891799735234,67.68053439996083,0.40940566911446763,0.4070616624436648,0.4043123841617217,0.7093795155479183,0.39226343135560054,0.4279926332172281,0.37086606270654926,0.7248517571651841,0.15477078725726914,-0.15762584588039466,-0.5243879153990725,0.15473916939498641,-0.15779523333212087,-0.5243604695747951,69.88001790557435,14.268536315291053,69.3572465981367
8,69.80338544274072,19.106457073523455,67.34486415903841,0.4103082309359258,0.4061411063660602,0.40125354676569697,0.7111203474475556,0.3941014515271237,0.42611270129265805,0.36938554390001405,0.7257178044246807,0.20631002028005635,-0.21025547979896933,-0.699203680492039,0.2062855591875584,-0.2104272177016254,-0.6991739309010209,69.86846609976524,14.380199377335293,68.93979568300922
10,69.79514394739749,19.015853960579786,66.88700534054463,0.411468524706335,0.4049573900667375,0.39732065043205594,0.713329843863676,0.3961635150000115,0.4240159178755761,0.3669448924869539,0.7270601190057849,0.257849593195219,-0.2628853478601597,-0.8740159449730112,0.2578319489751976,-0.2630593220177579,-0.8739840446205889,69.85414930154727,14.522874326925631,68.40448553657032
12,69.78311201658309,18.96612296832497,66.3082616678226,0.41288655042566746,0.40351051294598766,0.3925137118988428,0.7159866956801997,0.39844970294783966,0.4217000150119514,0.3635496296597796,0.7288611653353028,0.30938949544484673,-0.3155154331226937,-1.0488247197481038,0.3093783387566716,-0.3156915462708558,-1.0487908107291164,69.83749423617382,14.695919248840148,67.7523638342183
14,69.76801939939251,18.95618739027895,65.61011535820971,0.41456230809388933,0.40180047440415007,0.3868327479041238,0.7190652937149808,0.40096007198964884,0.4191628183738254,0.35920501541379085,0.7310987000840211,0.36092971664452156,-0.36814572027482195,-1.2236300154379227,0.36092472853074764,-0.3683238904512567,-1.223594229222221,69.81902468346955,14.898589244621615,66.98467502646564
16,69.75067527933155,18.984898544482874,64.7942140531944,0.4164957977109605,0.3998272738416124,0.38027777518598693,0.7225359612372875,0.40369475150549317,0.41640230270421447,0.3539160158981921,0.7337459530384454,0.4124702464544567,-0.4207761959497353,-1.398431842282957,0.4124711182961932,-0.420956354549298,-1.3983943000955206,69.7993625924534,15.130058368818311,66.10284095731018
18,69.73197092216093,19.0510575908118,63.86235030405485,0.4186870192768348,0.39759091065881047,0.3728488104825422,0.7263652057831036,0.40665395505846996,0.4134165749744872,0.34768730327128666,0.736771901958543,0.4640110746159952,-0.4734068485858728,-1.5732302100649591,0.4640175080517758,-0.47358893855531714,-1.5731910233446327,69.77922920314298,15.389444124449948,65.10843959461398
