Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0,70.04501042559497,28.403906542161927,63.804078768092815,0.4082443753439844,0.4082443753439844,0.4082443753439844,0.7071,0.366144,0.464586,0.300017,0.74839,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,69.89502648182571,14.123468628676852,69.89502648182571
2,0.3482995547243197,-0.7012384621154725,0.36466413236045053,5e-05,5e-05,5e-05,0.99999999625,0.0030588837075681227,-0.006109690225243921,0.003200815011741782,0.999971534444394,-5.154639562767932,-5.26315321223968,-17.48249966521639,-5.15463937049734,-5.263156448061712,-17.482517791519502,0.005729864446917067,0.005729291460472614,0.005729864446917067
4,36.20425072628362,-30.05670669205441,169.97718570960606,-0.2717074837487612,-0.2774275545373292,-0.9215253633288417,0.0,-0.2717343660903297,-0.27740794765854526,-0.9215233367800127,6.805286218587099e-05,5.154639044556282,5.26195787368461,17.515993190301753,5.154639175233821,5.261958041957385,17.51599337377373,36.20792466696538,-30.051000583227292,169.96962451373298
6,36.1445619103484,-29.992189801916798,169.9822346181542,0.27127105121129486,0.27691887655875685,0.9218068954939288,0.0,0.2712111143867537,0.27703008114224087,0.9217910935731336,0.00021303676961482274,-5.15463845581046,5.264375910278761,-17.51599136134829,-5.154639045315803,5.264375516811673,-17.5159918974509,36.125631120671834,-30.007876670578,170.00884458654463
8,-35.94838237247964,-30.183396793372946,-170.2995762963317,-0.2712615055788111,0.2770363581365138,-0.9217744039956707,0.0,-0.2719624729182951,0.27593882496294025,-0.9218939117201583,-0.0024070179771450533,5.154645122802265,-5.264380102366686,17.449046272615263,5.154639045524523,-5.26437551773759,17.44904009539987,-36.14091710163361,-30.00554598978654,-170.00515491151043
10,-36.195977484362224,-30.16804063730607,-170.0375711074569,0.2721450983263355,-0.2779387616181114,0.9212421452838226,0.0,0.2724698110872446,-0.277329031403794,0.9213295262650381,0.0008452330773813566,-5.154636123688925,-5.261977640871852,-17.449038219456256,-5.1546390455290885,-5.261975813437911,-17.44904009541121,-36.29068889821829,-30.094194194146226,-169.93015609241965
12,36.279218879022004,-30.094017155162856,169.92921631402095,-0.27215467982767777,-0.2778218474888743,-0.9212745797566343,0.0,-0.272145974203055,-0.2778445656108344,-0.9212702995538701,-3.529191532086667e-05,5.154639158092467,5.261975872429552,17.51599200307197,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286896,169.93383743736072
14,36.12036813826625,-30.017154026002753,170.0209067318615,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2713154043626161,0.27689215205160206,0.9218018633560984,-0.00011045817161967858,-5.154639238727668,5.264375253994484,-17.515992208374346,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
16,-36.14031548487145,-29.987251666365594,-169.95617470442372,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.27123497425610527,0.2769411464969559,-0.9218107130788559,0.00044650900629736236,5.154638962044662,-5.264374952027263,17.449038556812223,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
18,-36.09919447824017,-30.27823132124844,-170.24136789729891,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.2728510147294743,-0.2768824587635803,0.9213478547075694,0.0025609404308205314,-5.154632962254173,-5.261980588581291,-17.4490333860397,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
20,36.29111493656699,-30.077891588552045,169.90681574669995,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.27207266339568315,-0.2779096892702377,-0.9212722813921307,-0.00023233819703390434,5.154639561900081,5.261976315252961,17.51599252165039,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
22,36.11468535574962,-30.018541967264003,170.02545046955177,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2713154279259151,0.2768552603938338,0.9218129335584351,-0.00013742646183694868,-5.154639397704843,5.264375237983913,-17.515992262193937,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
24,-36.26924163379394,-29.883688772086035,-169.80167302040434,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.27078986694639107,0.2777582492729947,-0.921694309443352,0.0016741743336556917,5.154634958428837,-5.264372378461051,17.44903574281305,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
26,-36.370249231139205,-29.998636412443116,-169.75224296157452,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.271821133531305,-0.27829097119819873,0.9212302249572801,-0.0015097484820496302,-5.154641690153161,-5.261973253582707,-17.44904441154897,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
28,36.28102898041864,-30.089357170055266,169.92363117355512,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.2721226299975424,-0.27785240496563773,-0.9212748272827349,-8.895616150067197e-05,5.154639233121544,5.261976001886525,17.51599214216529,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
30,36.148877689314396,-29.977833748549763,169.9660291228291,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2711365779677412,0.2770465175407107,0.9218080298367218,0.0003732761032791808,-5.154638265782343,5.264376329333001,-17.51599093873765,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
32,-35.89023103682345,-30.249271992431634,-170.42496399701534,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.2721843771891873,0.275678309707144,-0.9219030108136699,-0.003460205750629341,5.154647014201192,-5.264381870564445,17.449049272671655,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
34,-36.17805226297014,-30.19639236576482,-170.09745476832762,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.2725495530918628,-0.27728773287693675,0.9213177496163798,0.0013632854447972183,-5.154635494290317,-5.261978430514994,-17.44903662856132,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
36,36.27125118260891,-30.102525190761835,169.9422602693989,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.2721816996137876,-0.27779953407737706,-0.9212733230222305,7.449375403520466e-05,5.154638899367955,5.261975649224161,17.515991721525964,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
38,36.130488979643694,-30.003484662220984,170.00203372770505,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2712527176809614,0.27694796249372766,0.9218035507286095,5.554631937044249e-05,-5.154638895004693,5.264375626949243,-17.515991776318348,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
40,-36.11116054986473,-30.034424221496337,-170.05445395313285,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.2713711896627127,0.2768734490487561,-0.9217909769767676,-0.0004066904301589358,5.154639994425995,-5.264376266962985,17.44904116960692,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
42,-36.25488569270911,-30.117484503620386,-169.9593364749141,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.272258751076309,-0.27768752196772906,0.9212843027340175,0.00021480615878719645,-5.154637965694163,-5.261976360944728,-17.44903974413722,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
44,36.27578405571709,-30.095574260310745,169.93257141661417,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.27215016463819236,-0.2778227307199487,-0.9212756471523689,-1.2111964696376818e-05,5.154639058589115,5.2619758391420035,17.51599194995959,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
46,36.12313619995629,-30.004669006904848,170.0056184647852,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2712534344244916,0.2768956466373221,0.9218190568223364,4.0809250465926775e-05,-5.154639097348548,5.2643756250646065,-17.515991773723567,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
48,-36.25860239236825,-29.90804836300693,-169.85453901412953,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.27085449422645325,0.2777633172324331,-0.9216745241959104,0.0012058215495305757,5.154635376982214,-5.264373075368227,17.449037227865496,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
50,-36.33949693479347,-30.027075713139553,-169.79896886697904,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.27193240036244454,-0.2781143422938844,0.921251275059378,-0.0011271401996774035,-5.154640713945773,-5.261973980225652,-17.449043432113918,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
52,36.28089269115239,-30.09043112085559,169.92482035180817,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.27212824761633697,-0.2778526234547599,-0.9212731031590293,-7.670920256189816e-05,5.154639223394477,5.2619759704110445,17.515992108309238,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
54,36.13539147839036,-29.996357496904547,169.99185556820603,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2712208596372848,0.27697326047786447,0.9218053140689724,0.00014571230671176717,-5.154638725783432,5.2643758231268984,-17.51599153528531,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
56,-35.9972344042347,-30.153801361152404,-170.26778552325476,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.27180352321221,0.27629716798209975,-0.9218340118240312,-0.002185035220017631,5.154643665439706,-5.264379416109861,17.449046046407986,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
58,-36.327791565734785,-30.061237998919612,-169.87695580204684,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.27201340417791964,-0.27815710797039156,0.9212150370973359,-0.0004320403243911732,-5.15464021279015,-5.261974975026859,-17.44904116980013,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
60,36.271051961878605,-30.100162020067724,169.9393033558053,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.2721701611800784,-0.2777942288897222,-0.9212783335428417,4.3626814063828505e-05,5.154638908056771,5.261975718511197,17.515991811443666,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
62,36.12179671617089,-30.011566841268483,170.01439316312056,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2712868787405844,0.27689601742941133,0.921809103259623,-4.585425025205066e-05,-5.154639170388607,5.264375419210351,-17.515992026866726,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
64,-36.20334016834042,-29.929113747920873,-169.8610561762596,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.27100495573774225,0.27730460495326914,-0.9217683924133796,0.0012250652838057831,5.154636964881088,-5.264373461566892,17.44903656978324,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
66,-36.40026515002887,-29.977704948240863,-169.7244412945072,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.2717234679627815,-0.27849602212538105,0.921196700478771,-0.001720943242420979,-5.154642605190735,-5.261972754873464,-17.44904480897911,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
68,36.28508187418366,-30.08681675632819,169.91938634782727,-0.2721546798276778,-0.27782184748887434,-0.9212745797566341,0.0,-0.2721128174995346,-0.27787848044751157,-0.9212698573801633,-0.00012057935348764177,5.154639355017626,5.261976060104291,17.515992210517222,5.154639045106517,5.261975810330368,17.515991914447497,36.27546767820845,-30.09653241286895,169.93383743736072
70,36.121648419699106,-30.01148459361289,170.0142213719945,0.271270993827449,0.27691976005951713,0.9218066469691177,0.0,0.2712866423124103,0.27689453254412927,0.9218096189688748,-4.389173575242733e-05,-5.15463917395974,5.2643754223701285,-17.515992019709554,-5.154639045101935,5.264375514637607,-17.515991914432757,36.12574655995026,-30.00786074944255,170.0088161380632
72,-36.48821800581799,-29.669366532139676,-169.43939028415642,-0.27126150535352844,0.2770363578035198,-0.9217744041620477,0.0,-0.26997938666466054,0.27896931073756204,-0.9215559690255019,0.0046744407421504645,5.154627912014877,-5.264366861344973,17.449027826722826,5.154639045524551,-5.264375517744046,17.449040095401905,-36.140917049820686,-30.005545968279794,-170.0051549342222
74,-36.270547409792385,-30.120107742690337,-169.9796589823071,0.2721450983262841,-0.2779387616183983,0.9212421452837513,0.0,0.27223021124453745,-0.27785803629835476,0.9212412523526986,0.0004227455596055135,-5.154638369862922,-5.261976515664704,-17.44903887852808,-5.1546390455290885,-5.261975813437911,-17.449040095411203,-36.2906888982547,-30.094194194137387,-169.93015609241198
