Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real
0,9.997225013683698,10.005100204701142,9.997225013683698,0.0789,0.0941,0.0789,0.9893,0.0789,0.0941,0.0789,0.9893,0.01,0.01,0.01,0.01,0.01,0.01,9.997225013683698,10.005100204701142,9.997225013683698
2,11.348449015099211,10.849510476764975,11.436773361366495,0.0885020421002966,0.10361736648150284,0.08805317632637229,0.9867509655664656,0.088565883348784,0.10341447212341798,0.08940607435436058,0.9866448627194219,0.009212943471765836,0.009021591242989456,0.00835753585449781,0.010244640766090045,0.010073577311190976,0.009347348576479671,11.32905859663866,10.888789022556345,11.281885339299764
4,12.564681702014713,11.657340911531021,12.423229598881516,0.09731573852302827,0.11216160188774503,0.09556327022095155,0.9842850621046577,0.09730083369585993,0.11213060615360307,0.09594745476122594,0.9842526915637867,0.008207655595887459,0.008298291780307648,0.005791380208769748,0.007933175881460317,0.007563706503706357,0.00622370777078568,12.56238609823285,11.665542552438051,12.379232726099168
6,13.731180683226148,12.256810637557189,13.606925372429853,0.10536694413659853,0.11971938127036898,0.10159956343713701,0.9819585559181905,0.10546432039337744,0.1193254673976696,0.10427042522508141,0.9817160426404732,0.007898158776374667,0.0068293770604436425,0.0062034646546854895,0.006708763833774039,0.006090010965636385,0.004388858263971962,13.69349419359462,12.339767135933375,13.301629810725581
8,14.764495346795302,12.814564946753594,14.392318698169335,0.11266401109423943,0.1262808851626091,0.10621860825390195,0.9798354790000764,0.11281669733872236,0.12579327134929064,0.10922669157219798,0.9795498841473151,0.007047660847833068,0.005894587148477936,0.004540168820333831,0.0057376217383664435,0.004883752128703933,0.002701936599171631,14.716671653395144,12.91674315463135,14.048947691764429
10,15.653142110235814,13.340705684492802,14.816693498661726,0.1192069324164238,0.13183738720587448,0.10942312175911549,0.9779750462169698,0.11928644362447738,0.1315537510220879,0.11118866076677322,0.977804395917882,0.006162237728323939,0.005033784006473062,0.0026627267103782742,0.00924070003272895,0.008120366887496313,0.005600028196898656,15.625577258361261,13.401852791548542,14.615394780641502
12,16.44434933858813,13.743885341394062,15.17184685152031,0.1250192139345547,0.13637729699774737,0.11136732306537488,0.9764060366282188,0.1251088813781669,0.13612815846577203,0.11275554924374874,0.97626998232444,0.005430374106315377,0.004035772932150159,0.0013765829402926045,0.005686310222746112,0.004260715558809434,0.0015912854450575225,16.419639716444426,13.796440282517779,15.013873712563914
14,17.084780202783055,14.127249945482308,15.192552234727271,0.13012305595168033,0.13989018302987039,0.11219704658436129,0.97514642476882,0.13004451184496993,0.14002693723068546,0.11162726991286132,0.9752026632452347,0.004642021969368539,0.0031065902404668997,-3.8276882438472836e-05,0.0034939621584652693,0.0017365756981784332,-0.0009587821550366201,17.099262708137147,14.100766020348356,15.257177522926073
16,17.606089622506847,14.442269623413692,14.997139939801999,0.13453778574862035,0.14236681884160965,0.11203963955192635,0.9742065449728066,0.1343154367498318,0.14296950043393716,0.10886899467083634,0.9745084029374678,0.0038967875026948598,0.0021562384141015586,-0.0013072047348715319,0.0015188412023079793,-0.0006008869993753492,-0.003172216212771089,17.665410389040332,14.314382155657082,15.35678569895681
18,18.127515192496634,14.418587286957386,15.37588048061279,0.13828455998339825,0.14379853470068746,0.1110342549297742,0.9735865426968078,0.1383045486087548,0.14372109852490644,0.11147098545639028,0.9735452311394185,0.003401163264800708,0.0009275791203913241,-0.0015136571583289665,0.004964903310776958,0.002453727156973734,0.0001521185532050298,18.120493835065968,14.435619786225105,15.326438183143221
